item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_82,0.7482281095,0.2517718905
synthetic_83,0.4359650587,0.5640349413
synthetic_84,0.2440039373,0.7559960627
synthetic_85,0.4099242893,0.5900757107
synthetic_86,0.4891919641,0.5108080359
synthetic_87,0.4061125791,0.5938874209
synthetic_88,0.5242929038,0.4757070962
synthetic_89,0.4690667111,0.5309332889
synthetic_90,0.7011551642,0.2988448358
synthetic_91,0.3084707610,0.6915292390
synthetic_92,0.3375308692,0.6624691308
synthetic_93,0.5696379313,0.4303620687
synthetic_94,0.4527233934,0.5472766066
synthetic_95,0.2466146519,0.7533853481
synthetic_96,0.4800273378,0.5199726622
synthetic_97,0.7362506232,0.2637493768
synthetic_98,0.3279973482,0.6720026518
synthetic_99,0.4591570420,0.5408429580
synthetic_100,0.6647921500,0.3352078500
synthetic_101,0.5562004941,0.4437995059
synthetic_102,0.3307929196,0.6692070804
synthetic_103,0.4217405850,0.5782594150
synthetic_104,0.7293363306,0.2706636694
synthetic_105,0.5456662907,0.4543337093
synthetic_106,0.3014631163,0.6985368837
synthetic_107,0.5348270845,0.4651729155
synthetic_108,0.7071378296,0.2928621704
synthetic_109,0.3853920572,0.6146079428
synthetic_110,0.2544846379,0.7455153621
synthetic_111,0.4381588872,0.5618411128
synthetic_112,0.5482097232,0.4517902768
synthetic_113,0.5258109406,0.4741890594
synthetic_114,0.3782457948,0.6217542052
synthetic_115,0.6344669360,0.3655330640
synthetic_116,0.4524990880,0.5475009120
synthetic_117,0.4744656126,0.5255343874
synthetic_118,0.5978967466,0.4021032534
synthetic_119,0.7303605048,0.2696394952
synthetic_120,0.6118908665,0.3881091335
synthetic_121,0.4351845963,0.5648154037
synthetic_122,0.4154685489,0.5845314511
synthetic_123,0.7170751440,0.2829248560
synthetic_124,0.3023088837,0.6976911163
synthetic_125,0.4996771563,0.5003228437
synthetic_126,0.6965571866,0.3034428134
synthetic_127,0.6013035414,0.3986964586
synthetic_128,0.4291991063,0.5708008937
synthetic_129,0.5784997957,0.4215002043
synthetic_130,0.6659747222,0.3340252778
synthetic_131,0.3873967188,0.6126032812
synthetic_132,0.4911164921,0.5088835079
synthetic_133,0.4539367490,0.5460632510
synthetic_134,0.5247783226,0.4752216774
synthetic_135,0.4632747707,0.5367252293
synthetic_136,0.4461413498,0.5538586502
synthetic_137,0.5771222010,0.4228777990
synthetic_138,0.4603311816,0.5396688184
synthetic_139,0.4012715070,0.5987284930
synthetic_140,0.4866798741,0.5133201259
synthetic_141,0.6096646631,0.3903353369
synthetic_142,0.4181752037,0.5818247963
synthetic_143,0.4195779706,0.5804220294
synthetic_144,0.6136989528,0.3863010472
synthetic_145,0.7236905858,0.2763094142
synthetic_146,0.4644131970,0.5355868030
synthetic_147,0.2546055683,0.7453944317
synthetic_148,0.6532382865,0.3467617135
synthetic_149,0.5153473160,0.4846526840
synthetic_150,0.5280168940,0.4719831060
synthetic_151,0.3774339494,0.6225660506
synthetic_152,0.4859099189,0.5140900811
synthetic_153,0.4141426540,0.5858573460
synthetic_154,0.2581945619,0.7418054381
synthetic_155,0.5002337030,0.4997662970
synthetic_156,0.7365378539,0.2634621461
synthetic_157,0.3495098508,0.6504901492
synthetic_158,0.4932271797,0.5067728203
synthetic_159,0.5345992573,0.4654007427
synthetic_160,0.4793427603,0.5206572397
synthetic_161,0.3059018724,0.6940981276
synthetic_162,0.2911947117,0.7088052883
synthetic_163,0.4879488460,0.5120511540
synthetic_164,0.6232191085,0.3767808915
synthetic_165,0.4124168407,0.5875831593
synthetic_166,0.4268775570,0.5731224430
synthetic_167,0.5785671704,0.4214328296
synthetic_168,0.6202929485,0.3797070515
synthetic_169,0.4649691665,0.5350308335
synthetic_170,0.6032315811,0.3967684189
synthetic_171,0.7288499208,0.2711500792
synthetic_172,0.5245347444,0.4754652556
synthetic_173,0.2784402777,0.7215597223
synthetic_174,0.6775496457,0.3224503543
synthetic_175,0.4615378513,0.5384621487
synthetic_176,0.4931396569,0.5068603431
synthetic_177,0.5425498428,0.4574501572
synthetic_178,0.6498037001,0.3501962999
synthetic_179,0.5610571091,0.4389428909
synthetic_180,0.4913314826,0.5086685174
synthetic_181,0.5469977613,0.4530022387
synthetic_182,0.5109834987,0.4890165013
synthetic_183,0.5628597830,0.4371402170
synthetic_184,0.3388515048,0.6611484952
synthetic_185,0.4625905371,0.5374094629
synthetic_186,0.5765888715,0.4234111285
synthetic_187,0.4129258167,0.5870741833
synthetic_188,0.3819521761,0.6180478239
synthetic_189,0.4874773320,0.5125226680
synthetic_190,0.5968647288,0.4031352712
synthetic_191,0.3565627190,0.6434372810
synthetic_192,0.5506406598,0.4493593402
synthetic_193,0.4971201799,0.5028798201
synthetic_194,0.4415477464,0.5584522536
synthetic_195,0.4247635932,0.5752364068
synthetic_196,0.5853475162,0.4146524838
synthetic_197,0.5212564758,0.4787435242
synthetic_198,0.3169187650,0.6830812350
synthetic_199,0.5439311006,0.4560688994
synthetic_200,0.4781317136,0.5218682864
synthetic_201,0.6513518979,0.3486481021
synthetic_202,0.4433205878,0.5566794122
synthetic_203,0.4268886804,0.5731113196
synthetic_204,0.5535800330,0.4464199670
synthetic_205,0.4790765592,0.5209234408
synthetic_206,0.4923958614,0.5076041386
synthetic_207,0.5299661459,0.4700338541
synthetic_208,0.5731600892,0.4268399108
synthetic_209,0.4196311981,0.5803688019
synthetic_210,0.5184567169,0.4815432831
synthetic_211,0.5726523269,0.4273476731
synthetic_212,0.4818569089,0.5181430911
synthetic_213,0.3139312514,0.6860687486
synthetic_214,0.4995619652,0.5004380348
synthetic_215,0.7397003203,0.2602996797
synthetic_216,0.3853972996,0.6146027004
synthetic_217,0.4905344734,0.5094655266
synthetic_218,0.4037492286,0.5962507714
synthetic_219,0.5831483095,0.4168516905
synthetic_220,0.5192988179,0.4807011821
synthetic_221,0.4861131544,0.5138868456
synthetic_222,0.6179683751,0.3820316249
synthetic_223,0.4761819381,0.5238180619
synthetic_224,0.3770149986,0.6229850014
synthetic_225,0.5001913430,0.4998086570
synthetic_226,0.6012974403,0.3987025597
synthetic_227,0.4193470299,0.5806529701
synthetic_228,0.4107571596,0.5892428404
synthetic_229,0.6013655420,0.3986344580
synthetic_230,0.7052036289,0.2947963711
synthetic_231,0.4306082521,0.5693917479
synthetic_232,0.2605079723,0.7394920277
synthetic_233,0.6824898899,0.3175101101
synthetic_234,0.4792535940,0.5207464060
synthetic_235,0.5253108892,0.4746891108
synthetic_236,0.4538267925,0.5461732075
synthetic_237,0.5302039466,0.4697960534
synthetic_238,0.4469428080,0.5530571920
synthetic_239,0.3364260917,0.6635739083
synthetic_240,0.5919943875,0.4080056125
synthetic_241,0.6374960194,0.3625039806
synthetic_242,0.4222758691,0.5777241309
synthetic_243,0.3846764949,0.6153235051
synthetic_244,0.6589849911,0.3410150089
synthetic_245,0.5770815908,0.4229184092
synthetic_246,0.3285769732,0.6714230268
synthetic_247,0.3380356091,0.6619643909
synthetic_248,0.6441010487,0.3558989513
synthetic_249,0.6750846815,0.3249153185
synthetic_250,0.2560183945,0.7439816055
synthetic_251,0.5891524477,0.4108475523
synthetic_252,0.5128482625,0.4871517375
synthetic_253,0.4437928832,0.5562071168
synthetic_254,0.4291210422,0.5708789578
synthetic_255,0.6066041575,0.3933958425
synthetic_256,0.6239322090,0.3760677910
synthetic_257,0.3130995878,0.6869004122
synthetic_258,0.4167566449,0.5832433551
synthetic_259,0.6105085565,0.3894914435
synthetic_260,0.6031443878,0.3968556122
synthetic_261,0.2633943214,0.7366056786
synthetic_262,0.4377765478,0.5622234522
synthetic_263,0.6766886707,0.3233113293
synthetic_264,0.5472991231,0.4527008769
synthetic_265,0.2869161762,0.7130838238
synthetic_266,0.4254608859,0.5745391141
synthetic_267,0.7486697384,0.2513302616
synthetic_268,0.3252746227,0.6747253773
synthetic_269,0.4631573813,0.5368426187
synthetic_270,0.6692220621,0.3307779379
synthetic_271,0.5860527179,0.4139472821
synthetic_272,0.3749550241,0.6250449759
synthetic_273,0.4801281171,0.5198718829
synthetic_274,0.7401859062,0.2598140938
synthetic_275,0.4573180171,0.5426819829
synthetic_276,0.4121371373,0.5878628627
synthetic_277,0.4077490123,0.5922509877
synthetic_278,0.7468511114,0.2531488886
synthetic_279,0.5440590756,0.4559409244
synthetic_280,0.3909482493,0.6090517507
synthetic_281,0.5977630871,0.4022369129
synthetic_282,0.7255244995,0.2744755005
synthetic_283,0.4300934421,0.5699065579
synthetic_284,0.3198273918,0.6801726082
synthetic_285,0.6961458673,0.3038541327
synthetic_286,0.5512839983,0.4487160017
synthetic_287,0.2488419375,0.7511580625
synthetic_288,0.3982985655,0.6017014345
synthetic_289,0.5646856071,0.4353143929
synthetic_290,0.3751950199,0.6248049801
synthetic_291,0.2897719807,0.7102280193
synthetic_292,0.6642828652,0.3357171348
synthetic_293,0.5010404794,0.4989595206
synthetic_294,0.5541809782,0.4458190218
synthetic_295,0.3396524246,0.6603475754
synthetic_296,0.4674778060,0.5325221940
synthetic_297,0.4698231598,0.5301768402
synthetic_298,0.2679452103,0.7320547897
synthetic_299,0.3458448222,0.6541551778
synthetic_300,0.7038783072,0.2961216928
synthetic_301,0.5071617653,0.4928382347
synthetic_302,0.3781055093,0.6218944907
synthetic_303,0.4236712956,0.5763287044
synthetic_304,0.7060880366,0.2939119634
synthetic_305,0.5712781600,0.4287218400
synthetic_306,0.5159584826,0.4840415174
synthetic_307,0.6945329697,0.3054670303
synthetic_308,0.5545399125,0.4454600875
synthetic_309,0.3009616880,0.6990383120
synthetic_310,0.5526588478,0.4473411522
synthetic_311,0.5367541175,0.4632458825
synthetic_312,0.4664992121,0.5335007879
synthetic_313,0.4564462860,0.5435537140
synthetic_314,0.6216275717,0.3783724283
synthetic_315,0.7294290538,0.2705709462
synthetic_316,0.4589707206,0.5410292794
synthetic_317,0.2552436296,0.7447563704
synthetic_318,0.6768687771,0.3231312229
synthetic_319,0.4806779459,0.5193220541
synthetic_320,0.5237086426,0.4762913574
synthetic_321,0.4681974414,0.5318025586
synthetic_322,0.5504962438,0.4495037562
synthetic_323,0.4739034430,0.5260965570
synthetic_324,0.3789337457,0.6210662543
synthetic_325,0.6084496342,0.3915503658
synthetic_326,0.5786052703,0.4213947297
synthetic_327,0.4907116520,0.5092883480
synthetic_328,0.3098917567,0.6901082433
synthetic_329,0.6734288394,0.3265711606
synthetic_330,0.6698462985,0.3301537015
synthetic_331,0.4236351937,0.5763648063
synthetic_332,0.4444071981,0.5555928019
synthetic_333,0.7219556265,0.2780443735
synthetic_334,0.5742363946,0.4257636054
synthetic_335,0.2928427410,0.7071572590
synthetic_336,0.5426611520,0.4573388480
synthetic_337,0.6442380341,0.3557619659
synthetic_338,0.3728818785,0.6271181215
synthetic_339,0.2720473223,0.7279526777
synthetic_340,0.4384849468,0.5615150532
synthetic_341,0.4900604594,0.5099395406
synthetic_342,0.3945230674,0.6054769326
synthetic_343,0.5194458049,0.4805541951
synthetic_344,0.4585314885,0.5414685115
synthetic_345,0.6952854925,0.3047145075
synthetic_346,0.3931070979,0.6068929021
synthetic_347,0.3282578031,0.6717421969
synthetic_348,0.4925756022,0.5074243978
synthetic_349,0.3936223335,0.6063776665
synthetic_350,0.3288766437,0.6711233563
synthetic_351,0.6366503635,0.3633496365
synthetic_352,0.5315256164,0.4684743836
synthetic_353,0.5522466238,0.4477533762
synthetic_354,0.2584636503,0.7415363497
synthetic_355,0.5508573661,0.4491426339
synthetic_356,0.6703639117,0.3296360883
synthetic_357,0.4866132693,0.5133867307
synthetic_358,0.4404112547,0.5595887453
synthetic_359,0.4900176197,0.5099823803
synthetic_360,0.5745750767,0.4254249233
synthetic_361,0.3675727563,0.6324272437
synthetic_362,0.5533970194,0.4466029806
synthetic_363,0.4988426623,0.5011573377
synthetic_364,0.4061561575,0.5938438425
synthetic_365,0.3655466854,0.6344533146
synthetic_366,0.5071638444,0.4928361556
synthetic_367,0.4773621653,0.5226378347
synthetic_368,0.4193135763,0.5806864237
synthetic_369,0.4836952775,0.5163047225
synthetic_370,0.5461583390,0.4538416610
synthetic_371,0.5067893502,0.4932106498
synthetic_372,0.4944178157,0.5055821843
synthetic_373,0.5894255300,0.4105744700
synthetic_374,0.7385990541,0.2614009459
synthetic_375,0.6158696639,0.3841303361
synthetic_376,0.3681425640,0.6318574360
synthetic_377,0.4326404451,0.5673595549
synthetic_378,0.7326771769,0.2673228231
synthetic_379,0.3438103875,0.6561896125
synthetic_380,0.3384780410,0.6615219590
synthetic_381,0.6713633808,0.3286366192
synthetic_382,0.6848426397,0.3151573603
synthetic_383,0.4756709236,0.5243290764
synthetic_384,0.4220077563,0.5779922437
synthetic_385,0.5082621055,0.4917378945
synthetic_386,0.6359190132,0.3640809868
synthetic_387,0.2423357346,0.7576642654
synthetic_388,0.6038226729,0.3961773271
synthetic_389,0.7181360288,0.2818639712
synthetic_390,0.4553748638,0.5446251362
synthetic_391,0.3920175893,0.6079824107
synthetic_392,0.6612552493,0.3387447507
synthetic_393,0.6939175723,0.3060824277
synthetic_394,0.2777690344,0.7222309656
synthetic_395,0.5375649339,0.4624350661
synthetic_396,0.4905230502,0.5094769498
synthetic_397,0.5877874116,0.4122125884
synthetic_398,0.4981992688,0.5018007312
synthetic_399,0.6123414781,0.3876585219
synthetic_400,0.7499882985,0.2500117015
synthetic_401,0.5436750681,0.4563249319
synthetic_402,0.2653660284,0.7346339716
synthetic_403,0.6256975387,0.3743024613
synthetic_404,0.5206395755,0.4793604245
synthetic_405,0.5345241619,0.4654758381
synthetic_406,0.4217737541,0.5782262459
synthetic_407,0.5194031564,0.4805968436
synthetic_408,0.4535732540,0.5464267460
synthetic_409,0.3593560203,0.6406439797
synthetic_410,0.6044399372,0.3955600628
synthetic_411,0.5810668914,0.4189331086
synthetic_412,0.4984304691,0.5015695309
synthetic_413,0.2971652427,0.7028347573
synthetic_414,0.6663149330,0.3336850670
synthetic_415,0.6966407123,0.3033592877
synthetic_416,0.4649813999,0.5350186001
synthetic_417,0.4867313668,0.5132686332
synthetic_418,0.7233292463,0.2766707537
synthetic_419,0.5103691193,0.4896308807
synthetic_420,0.3605518597,0.6394481403
synthetic_421,0.4627765691,0.5372234309
synthetic_422,0.7229436928,0.2770563072
synthetic_423,0.4263584116,0.5736415884
synthetic_424,0.2449502220,0.7550497780
synthetic_425,0.4009751469,0.5990248531
synthetic_426,0.5338193261,0.4661806739
synthetic_427,0.5235133626,0.4764866374
synthetic_428,0.4205601063,0.5794398937
synthetic_429,0.5325701517,0.4674298483
synthetic_430,0.5654252774,0.4345747226
synthetic_431,0.5149602746,0.4850397254
synthetic_432,0.4750472495,0.5249527505
synthetic_433,0.6007685063,0.3992314937
synthetic_434,0.5451692079,0.4548307921
synthetic_435,0.4927341509,0.5072658491
synthetic_436,0.5119175580,0.4880824420
synthetic_437,0.5503149316,0.4496850684
synthetic_438,0.5086681796,0.4913318204
synthetic_439,0.4418619159,0.5581380841
synthetic_440,0.4607680607,0.5392319393
synthetic_441,0.4679499398,0.5320500602
synthetic_442,0.2764378772,0.7235621228
synthetic_443,0.3152965127,0.6847034873
synthetic_444,0.6614519947,0.3385480053
synthetic_445,0.6045581975,0.3954418025
synthetic_446,0.2860613103,0.7139386897
synthetic_447,0.5146355304,0.4853644696
synthetic_448,0.7380961331,0.2619038669
synthetic_449,0.4687242749,0.5312757251
synthetic_450,0.3251517097,0.6748482903
synthetic_451,0.5467005102,0.4532994898
synthetic_452,0.7152424069,0.2847575931
synthetic_453,0.4463245044,0.5536754956
synthetic_454,0.3196105093,0.6803894907
synthetic_455,0.6785262205,0.3214737795
synthetic_456,0.5920860613,0.4079139387
synthetic_457,0.2586114414,0.7413885586
synthetic_458,0.3511999717,0.6488000283
synthetic_459,0.5058243708,0.4941756292
synthetic_460,0.3730425933,0.6269574067
synthetic_461,0.4067628133,0.5932371867
synthetic_462,0.6126930581,0.3873069419
synthetic_463,0.5194665741,0.4805334259
synthetic_464,0.4644140682,0.5355859318
synthetic_465,0.5081547537,0.4918452463
synthetic_466,0.5804235568,0.4195764432
synthetic_467,0.5169014727,0.4830985273
synthetic_468,0.3758701003,0.6241298997
synthetic_469,0.5624423837,0.4375576163
synthetic_470,0.6529661281,0.3470338719
synthetic_471,0.4203175100,0.5796824900
synthetic_472,0.4420124319,0.5579875681
synthetic_473,0.5590207430,0.4409792570
synthetic_474,0.5046837639,0.4953162361
synthetic_475,0.3243573232,0.6756426768
synthetic_476,0.2653624728,0.7346375272
synthetic_477,0.4631563022,0.5368436978
synthetic_478,0.6357399626,0.3642600374
synthetic_479,0.4586986570,0.5413013430
synthetic_480,0.3538314374,0.6461685626
synthetic_481,0.6310871080,0.3689128920
synthetic_482,0.6487482925,0.3512517075
synthetic_483,0.3838748850,0.6161251150
synthetic_484,0.4663958369,0.5336041631
synthetic_485,0.6419204872,0.3580795128
synthetic_486,0.5866108712,0.4133891288
synthetic_487,0.3804451609,0.6195548391
synthetic_488,0.4954672212,0.5045327788
synthetic_489,0.6412855557,0.3587144443
synthetic_490,0.4816348909,0.5183651091
synthetic_491,0.3238106010,0.6761893990
synthetic_492,0.4799175367,0.5200824633
synthetic_493,0.4204352080,0.5795647920
synthetic_494,0.2863092336,0.7136907664
synthetic_495,0.5651670492,0.4348329508
synthetic_496,0.6453384884,0.3546615116
synthetic_497,0.4441958776,0.5558041224
synthetic_498,0.3394578650,0.6605421350
synthetic_499,0.6716250118,0.3283749882
