item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_91,0.3080273829,0.6919726171
synthetic_92,0.3361386127,0.6638613873
synthetic_93,0.5606668532,0.4393331468
synthetic_94,0.4475698400,0.5524301600
synthetic_95,0.2481910160,0.7518089840
synthetic_96,0.4739822487,0.5260177513
synthetic_97,0.7218392632,0.2781607368
synthetic_98,0.3269163828,0.6730836172
synthetic_99,0.4537934154,0.5462065846
synthetic_100,0.6527140711,0.3472859289
synthetic_101,0.5476681788,0.4523318212
synthetic_102,0.3296206725,0.6703793275
synthetic_103,0.4175986904,0.5824013096
synthetic_104,0.7151507379,0.2848492621
synthetic_105,0.5374779410,0.4625220590
synthetic_106,0.3012485537,0.6987514463
synthetic_107,0.5269926595,0.4730073405
synthetic_108,0.6936770682,0.3063229318
synthetic_109,0.3824370245,0.6175629755
synthetic_110,0.2558040291,0.7441959709
synthetic_111,0.4334808979,0.5665191021
synthetic_112,0.5399383247,0.4600616753
synthetic_113,0.5182709131,0.4817290869
synthetic_114,0.3755241038,0.6244758962
synthetic_115,0.6233790440,0.3766209560
synthetic_116,0.4473528587,0.5526471413
synthetic_117,0.4686021265,0.5313978735
synthetic_118,0.5880029541,0.4119970459
synthetic_119,0.7161414704,0.2838585296
synthetic_120,0.6015401343,0.3984598657
synthetic_121,0.4306037244,0.5693962756
synthetic_122,0.4115314506,0.5884685494
synthetic_123,0.7032899068,0.2967100932
synthetic_124,0.3020667049,0.6979332951
synthetic_125,0.4929904561,0.5070095439
synthetic_126,0.6834419072,0.3165580928
synthetic_127,0.5912985094,0.4087014906
synthetic_128,0.4248136741,0.5751863259
synthetic_129,0.5692393577,0.4307606423
synthetic_130,0.6538580296,0.3461419704
synthetic_131,0.3843762293,0.6156237707
synthetic_132,0.4847093170,0.5152906830
synthetic_133,0.4487435767,0.5512564233
synthetic_134,0.5172720124,0.4827279876
synthetic_135,0.4577766909,0.5422233091
synthetic_136,0.4412027150,0.5587972850
synthetic_137,0.5679067445,0.4320932555
synthetic_138,0.4549292166,0.5450707834
synthetic_139,0.3977979743,0.6022020257
synthetic_140,0.4804175646,0.5195824354
synthetic_141,0.5993866216,0.4006133784
synthetic_142,0.4141497270,0.5858502730
synthetic_143,0.4155066903,0.5844933097
synthetic_144,0.6032891825,0.3967108175
synthetic_145,0.7096893395,0.2903106605
synthetic_146,0.4588779450,0.5411220550
synthetic_147,0.2559210109,0.7440789891
synthetic_148,0.6415374674,0.3584625326
synthetic_149,0.5081489495,0.4918510505
