item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_82,0.0000000000,0.0000000000
synthetic_83,0.0000000000,0.0000000000
synthetic_84,0.0000000000,0.0000000000
synthetic_85,0.0000000000,0.0000000000
synthetic_86,0.0000000000,0.0000000000
synthetic_87,0.0000000000,0.0000000000
synthetic_88,0.0000000000,0.0000000000
synthetic_89,0.0000000000,0.0000000000
synthetic_90,0.0000000000,0.0000000000
synthetic_91,0.0000000000,0.0000000000
synthetic_92,0.0000000000,0.0000000000
synthetic_93,0.0000000000,0.0000000000
synthetic_94,0.0000000000,0.0000000000
synthetic_95,0.0000000000,0.0000000000
synthetic_96,0.0000000000,0.0000000000
synthetic_97,0.0000000000,0.0000000000
synthetic_98,0.0000000000,0.0000000000
synthetic_99,0.0000000000,0.0000000000
synthetic_100,0.0000000000,0.0000000000
synthetic_101,0.0000000000,0.0000000000
synthetic_102,0.0000000000,0.0000000000
synthetic_103,0.0000000000,0.0000000000
synthetic_104,0.0000000000,0.0000000000
synthetic_105,0.0000000000,0.0000000000
synthetic_106,0.0000000000,0.0000000000
synthetic_107,0.0000000000,0.0000000000
synthetic_108,0.0000000000,0.0000000000
synthetic_109,0.0000000000,0.0000000000
synthetic_110,0.0000000000,0.0000000000
synthetic_111,0.0000000000,0.0000000000
synthetic_112,0.0000000000,0.0000000000
synthetic_113,0.0000000000,0.0000000000
synthetic_114,0.0000000000,0.0000000000
synthetic_115,0.0000000000,0.0000000000
synthetic_116,0.0000000000,0.0000000000
synthetic_117,0.0000000000,0.0000000000
synthetic_118,0.0000000000,0.0000000000
synthetic_119,0.0000000000,0.0000000000
synthetic_120,0.0000000000,0.0000000000
synthetic_121,0.0000000000,0.0000000000
synthetic_122,0.0000000000,0.0000000000
synthetic_123,0.0000000000,0.0000000000
synthetic_124,0.0000000000,0.0000000000
synthetic_125,0.0000000000,0.0000000000
synthetic_126,0.0000000000,0.0000000000
synthetic_127,0.0000000000,0.0000000000
synthetic_128,0.0000000000,0.0000000000
synthetic_129,0.0000000000,0.0000000000
synthetic_130,0.0000000000,0.0000000000
synthetic_131,0.0000000000,0.0000000000
synthetic_132,0.0000000000,0.0000000000
synthetic_133,0.0000000000,0.0000000000
synthetic_134,0.0000000000,0.0000000000
synthetic_135,0.0000000000,0.0000000000
synthetic_136,0.0000000000,0.0000000000
synthetic_137,0.0000000000,0.0000000000
synthetic_138,0.0000000000,0.0000000000
synthetic_139,0.0000000000,0.0000000000
synthetic_140,0.0000000000,0.0000000000
synthetic_141,0.0000000000,0.0000000000
synthetic_142,0.0000000000,0.0000000000
synthetic_143,0.0000000000,0.0000000000
synthetic_144,0.0000000000,0.0000000000
synthetic_145,0.0000000000,0.0000000000
synthetic_146,0.0000000000,0.0000000000
synthetic_147,0.0000000000,0.0000000000
synthetic_148,0.0000000000,0.0000000000
synthetic_149,0.0000000000,0.0000000000
synthetic_150,0.0000000000,0.0000000000
synthetic_151,0.0000000000,0.0000000000
synthetic_152,0.0000000000,0.0000000000
synthetic_153,0.0000000000,0.0000000000
synthetic_154,0.0000000000,0.0000000000
synthetic_155,0.0000000000,0.0000000000
synthetic_156,0.0000000000,0.0000000000
synthetic_157,0.0000000000,0.0000000000
synthetic_158,0.0000000000,0.0000000000
synthetic_159,0.0000000000,0.0000000000
synthetic_160,0.0000000000,0.0000000000
synthetic_161,0.0000000000,0.0000000000
synthetic_162,0.0000000000,0.0000000000
synthetic_163,0.0000000000,0.0000000000
synthetic_164,0.0000000000,0.0000000000
synthetic_165,0.0000000000,0.0000000000
synthetic_166,0.0000000000,0.0000000000
synthetic_167,0.0000000000,0.0000000000
synthetic_168,0.0000000000,0.0000000000
synthetic_169,0.0000000000,0.0000000000
synthetic_170,0.0000000000,0.0000000000
synthetic_171,0.0000000000,0.0000000000
synthetic_172,0.0000000000,0.0000000000
synthetic_173,0.0000000000,0.0000000000
synthetic_174,0.0000000000,0.0000000000
synthetic_175,0.0000000000,0.0000000000
synthetic_176,0.0000000000,0.0000000000
synthetic_177,0.0000000000,0.0000000000
synthetic_178,0.0000000000,0.0000000000
synthetic_179,0.0000000000,0.0000000000
synthetic_180,0.0000000000,0.0000000000
synthetic_181,0.0000000000,0.0000000000
synthetic_182,0.0000000000,0.0000000000
synthetic_183,0.0000000000,0.0000000000
synthetic_184,0.0000000000,0.0000000000
synthetic_185,0.0000000000,0.0000000000
synthetic_186,0.0000000000,0.0000000000
synthetic_187,0.0000000000,0.0000000000
synthetic_188,0.0000000000,0.0000000000
synthetic_189,0.0000000000,0.0000000000
synthetic_190,0.0000000000,0.0000000000
synthetic_191,0.0000000000,0.0000000000
synthetic_192,0.0000000000,0.0000000000
synthetic_193,0.0000000000,0.0000000000
synthetic_194,0.0000000000,0.0000000000
synthetic_195,0.0000000000,0.0000000000
synthetic_196,0.0000000000,0.0000000000
synthetic_197,0.0000000000,0.0000000000
synthetic_198,0.0000000000,0.0000000000
synthetic_199,0.0000000000,0.0000000000
synthetic_200,0.0000000000,0.0000000000
synthetic_201,0.0000000000,0.0000000000
synthetic_202,0.0000000000,0.0000000000
synthetic_203,0.0000000000,0.0000000000
synthetic_204,0.0000000000,0.0000000000
synthetic_205,0.0000000000,0.0000000000
synthetic_206,0.0000000000,0.0000000000
synthetic_207,0.0000000000,0.0000000000
synthetic_208,0.0000000000,0.0000000000
synthetic_209,0.0000000000,0.0000000000
synthetic_210,0.0000000000,0.0000000000
synthetic_211,0.0000000000,0.0000000000
synthetic_212,0.0000000000,0.0000000000
synthetic_213,0.0000000000,0.0000000000
synthetic_214,0.0000000000,0.0000000000
synthetic_215,0.0000000000,0.0000000000
synthetic_216,0.0000000000,0.0000000000
synthetic_217,0.0000000000,0.0000000000
synthetic_218,0.0000000000,0.0000000000
synthetic_219,0.0000000000,0.0000000000
synthetic_220,0.0000000000,0.0000000000
synthetic_221,0.0000000000,0.0000000000
synthetic_222,0.0000000000,0.0000000000
synthetic_223,0.0000000000,0.0000000000
synthetic_224,0.0000000000,0.0000000000
synthetic_225,0.0000000000,0.0000000000
synthetic_226,0.0000000000,0.0000000000
synthetic_227,0.0000000000,0.0000000000
synthetic_228,0.0000000000,0.0000000000
synthetic_229,0.0000000000,0.0000000000
synthetic_230,0.0000000000,0.0000000000
synthetic_231,0.0000000000,0.0000000000
synthetic_232,0.0000000000,0.0000000000
synthetic_233,0.0000000000,0.0000000000
synthetic_234,0.0000000000,0.0000000000
synthetic_235,0.0000000000,0.0000000000
synthetic_236,0.0000000000,0.0000000000
synthetic_237,0.0000000000,0.0000000000
synthetic_238,0.0000000000,0.0000000000
synthetic_239,0.0000000000,0.0000000000
synthetic_240,0.0000000000,0.0000000000
synthetic_241,0.0000000000,0.0000000000
synthetic_242,0.0000000000,0.0000000000
synthetic_243,0.0000000000,0.0000000000
synthetic_244,0.0000000000,0.0000000000
synthetic_245,0.0000000000,0.0000000000
synthetic_246,0.0000000000,0.0000000000
synthetic_247,0.0000000000,0.0000000000
synthetic_248,0.0000000000,0.0000000000
synthetic_249,0.0000000000,0.0000000000
synthetic_250,0.0000000000,0.0000000000
synthetic_251,0.0000000000,0.0000000000
synthetic_252,0.0000000000,0.0000000000
synthetic_253,0.0000000000,0.0000000000
synthetic_254,0.0000000000,0.0000000000
synthetic_255,0.0000000000,0.0000000000
synthetic_256,0.0000000000,0.0000000000
synthetic_257,0.0000000000,0.0000000000
synthetic_258,0.0000000000,0.0000000000
synthetic_259,0.0000000000,0.0000000000
synthetic_260,0.0000000000,0.0000000000
synthetic_261,0.0000000000,0.0000000000
synthetic_262,0.0000000000,0.0000000000
synthetic_263,0.0000000000,0.0000000000
synthetic_264,0.0000000000,0.0000000000
synthetic_265,0.0000000000,0.0000000000
synthetic_266,0.0000000000,0.0000000000
synthetic_267,0.0000000000,0.0000000000
synthetic_268,0.0000000000,0.0000000000
synthetic_269,0.0000000000,0.0000000000
synthetic_270,0.0000000000,0.0000000000
synthetic_271,0.0000000000,0.0000000000
synthetic_272,0.0000000000,0.0000000000
synthetic_273,0.0000000000,0.0000000000
synthetic_274,0.0000000000,0.0000000000
synthetic_275,0.0000000000,0.0000000000
synthetic_276,0.0000000000,0.0000000000
synthetic_277,0.0000000000,0.0000000000
synthetic_278,0.0000000000,0.0000000000
synthetic_279,0.0000000000,0.0000000000
synthetic_280,0.0000000000,0.0000000000
synthetic_281,0.0000000000,0.0000000000
synthetic_282,0.0000000000,0.0000000000
synthetic_283,0.0000000000,0.0000000000
synthetic_284,0.0000000000,0.0000000000
synthetic_285,0.0000000000,0.0000000000
synthetic_286,0.0000000000,0.0000000000
synthetic_287,0.0000000000,0.0000000000
synthetic_288,0.0000000000,0.0000000000
synthetic_289,0.0000000000,0.0000000000
synthetic_290,0.0000000000,0.0000000000
synthetic_291,0.0000000000,0.0000000000
synthetic_292,0.0000000000,0.0000000000
synthetic_293,0.0000000000,0.0000000000
synthetic_294,0.0000000000,0.0000000000
synthetic_295,0.0000000000,0.0000000000
synthetic_296,0.0000000000,0.0000000000
synthetic_297,0.0000000000,0.0000000000
synthetic_298,0.0000000000,0.0000000000
synthetic_299,0.0000000000,0.0000000000
synthetic_300,0.0000000000,0.0000000000
synthetic_301,0.0000000000,0.0000000000
synthetic_302,0.0000000000,0.0000000000
synthetic_303,0.0000000000,0.0000000000
synthetic_304,0.0000000000,0.0000000000
synthetic_305,0.0000000000,0.0000000000
synthetic_306,0.0000000000,0.0000000000
synthetic_307,0.0000000000,0.0000000000
synthetic_308,0.0000000000,0.0000000000
synthetic_309,0.0000000000,0.0000000000
synthetic_310,0.0000000000,0.0000000000
synthetic_311,0.0000000000,0.0000000000
synthetic_312,0.0000000000,0.0000000000
synthetic_313,0.0000000000,0.0000000000
synthetic_314,0.0000000000,0.0000000000
synthetic_315,0.0000000000,0.0000000000
synthetic_316,0.0000000000,0.0000000000
synthetic_317,0.0000000000,0.0000000000
synthetic_318,0.0000000000,0.0000000000
synthetic_319,0.0000000000,0.0000000000
synthetic_320,0.0000000000,0.0000000000
synthetic_321,0.0000000000,0.0000000000
synthetic_322,0.0000000000,0.0000000000
synthetic_323,0.0000000000,0.0000000000
synthetic_324,0.0000000000,0.0000000000
synthetic_325,0.0000000000,0.0000000000
synthetic_326,0.0000000000,0.0000000000
synthetic_327,0.0000000000,0.0000000000
synthetic_328,0.0000000000,0.0000000000
synthetic_329,0.0000000000,0.0000000000
synthetic_330,0.0000000000,0.0000000000
synthetic_331,0.0000000000,0.0000000000
synthetic_332,0.0000000000,0.0000000000
synthetic_333,0.0000000000,0.0000000000
synthetic_334,0.0000000000,0.0000000000
synthetic_335,0.0000000000,0.0000000000
synthetic_336,0.0000000000,0.0000000000
synthetic_337,0.0000000000,0.0000000000
synthetic_338,0.0000000000,0.0000000000
synthetic_339,0.0000000000,0.0000000000
synthetic_340,0.0000000000,0.0000000000
synthetic_341,0.0000000000,0.0000000000
synthetic_342,0.0000000000,0.0000000000
synthetic_343,0.0000000000,0.0000000000
synthetic_344,0.0000000000,0.0000000000
synthetic_345,0.0000000000,0.0000000000
synthetic_346,0.0000000000,0.0000000000
synthetic_347,0.0000000000,0.0000000000
synthetic_348,0.0000000000,0.0000000000
synthetic_349,0.0000000000,0.0000000000
synthetic_350,0.0000000000,0.0000000000
synthetic_351,0.0000000000,0.0000000000
synthetic_352,0.0000000000,0.0000000000
synthetic_353,0.0000000000,0.0000000000
synthetic_354,0.0000000000,0.0000000000
synthetic_355,0.0000000000,0.0000000000
synthetic_356,0.0000000000,0.0000000000
synthetic_357,0.0000000000,0.0000000000
synthetic_358,0.0000000000,0.0000000000
synthetic_359,0.0000000000,0.0000000000
synthetic_360,0.0000000000,0.0000000000
synthetic_361,0.0000000000,0.0000000000
synthetic_362,0.0000000000,0.0000000000
synthetic_363,0.0000000000,0.0000000000
synthetic_364,0.0000000000,0.0000000000
synthetic_365,0.0000000000,0.0000000000
synthetic_366,0.0000000000,0.0000000000
synthetic_367,0.0000000000,0.0000000000
synthetic_368,0.0000000000,0.0000000000
synthetic_369,0.0000000000,0.0000000000
synthetic_370,0.0000000000,0.0000000000
synthetic_371,0.0000000000,0.0000000000
synthetic_372,0.0000000000,0.0000000000
synthetic_373,0.0000000000,0.0000000000
synthetic_374,0.0000000000,0.0000000000
synthetic_375,0.0000000000,0.0000000000
synthetic_376,0.0000000000,0.0000000000
synthetic_377,0.0000000000,0.0000000000
synthetic_378,0.0000000000,0.0000000000
synthetic_379,0.0000000000,0.0000000000
synthetic_380,0.0000000000,0.0000000000
synthetic_381,0.0000000000,0.0000000000
synthetic_382,0.0000000000,0.0000000000
synthetic_383,0.0000000000,0.0000000000
synthetic_384,0.0000000000,0.0000000000
synthetic_385,0.0000000000,0.0000000000
synthetic_386,0.0000000000,0.0000000000
synthetic_387,0.0000000000,0.0000000000
synthetic_388,0.0000000000,0.0000000000
synthetic_389,0.0000000000,0.0000000000
synthetic_390,0.0000000000,0.0000000000
synthetic_391,0.0000000000,0.0000000000
synthetic_392,0.0000000000,0.0000000000
synthetic_393,0.0000000000,0.0000000000
synthetic_394,0.0000000000,0.0000000000
synthetic_395,0.0000000000,0.0000000000
synthetic_396,0.0000000000,0.0000000000
synthetic_397,0.0000000000,0.0000000000
synthetic_398,0.0000000000,0.0000000000
synthetic_399,0.0000000000,0.0000000000
synthetic_400,0.0000000000,0.0000000000
synthetic_401,0.0000000000,0.0000000000
synthetic_402,0.0000000000,0.0000000000
synthetic_403,0.0000000000,0.0000000000
synthetic_404,0.0000000000,0.0000000000
synthetic_405,0.0000000000,0.0000000000
synthetic_406,0.0000000000,0.0000000000
synthetic_407,0.0000000000,0.0000000000
synthetic_408,0.0000000000,0.0000000000
synthetic_409,0.0000000000,0.0000000000
synthetic_410,0.0000000000,0.0000000000
synthetic_411,0.0000000000,0.0000000000
synthetic_412,0.0000000000,0.0000000000
synthetic_413,0.0000000000,0.0000000000
synthetic_414,0.0000000000,0.0000000000
synthetic_415,0.0000000000,0.0000000000
synthetic_416,0.0000000000,0.0000000000
synthetic_417,0.0000000000,0.0000000000
synthetic_418,0.0000000000,0.0000000000
synthetic_419,0.0000000000,0.0000000000
synthetic_420,0.0000000000,0.0000000000
synthetic_421,0.0000000000,0.0000000000
synthetic_422,0.0000000000,0.0000000000
synthetic_423,0.0000000000,0.0000000000
synthetic_424,0.0000000000,0.0000000000
synthetic_425,0.0000000000,0.0000000000
synthetic_426,0.0000000000,0.0000000000
synthetic_427,0.0000000000,0.0000000000
synthetic_428,0.0000000000,0.0000000000
synthetic_429,0.0000000000,0.0000000000
synthetic_430,0.0000000000,0.0000000000
synthetic_431,0.0000000000,0.0000000000
synthetic_432,0.0000000000,0.0000000000
synthetic_433,0.0000000000,0.0000000000
synthetic_434,0.0000000000,0.0000000000
synthetic_435,0.0000000000,0.0000000000
synthetic_436,0.0000000000,0.0000000000
synthetic_437,0.0000000000,0.0000000000
synthetic_438,0.0000000000,0.0000000000
synthetic_439,0.0000000000,0.0000000000
synthetic_440,0.0000000000,0.0000000000
synthetic_441,0.0000000000,0.0000000000
synthetic_442,0.0000000000,0.0000000000
synthetic_443,0.0000000000,0.0000000000
synthetic_444,0.0000000000,0.0000000000
synthetic_445,0.0000000000,0.0000000000
synthetic_446,0.0000000000,0.0000000000
synthetic_447,0.0000000000,0.0000000000
synthetic_448,0.0000000000,0.0000000000
synthetic_449,0.0000000000,0.0000000000
synthetic_450,0.0000000000,0.0000000000
synthetic_451,0.0000000000,0.0000000000
synthetic_452,0.0000000000,0.0000000000
synthetic_453,0.0000000000,0.0000000000
synthetic_454,0.0000000000,0.0000000000
synthetic_455,0.0000000000,0.0000000000
synthetic_456,0.0000000000,0.0000000000
synthetic_457,0.0000000000,0.0000000000
synthetic_458,0.0000000000,0.0000000000
synthetic_459,0.0000000000,0.0000000000
synthetic_460,0.0000000000,0.0000000000
synthetic_461,0.0000000000,0.0000000000
synthetic_462,0.0000000000,0.0000000000
synthetic_463,0.0000000000,0.0000000000
synthetic_464,0.0000000000,0.0000000000
synthetic_465,0.0000000000,0.0000000000
synthetic_466,0.0000000000,0.0000000000
synthetic_467,0.0000000000,0.0000000000
synthetic_468,0.0000000000,0.0000000000
synthetic_469,0.0000000000,0.0000000000
synthetic_470,0.0000000000,0.0000000000
synthetic_471,0.0000000000,0.0000000000
synthetic_472,0.0000000000,0.0000000000
synthetic_473,0.0000000000,0.0000000000
synthetic_474,0.0000000000,0.0000000000
synthetic_475,0.0000000000,0.0000000000
synthetic_476,0.0000000000,0.0000000000
synthetic_477,0.0000000000,0.0000000000
synthetic_478,0.0000000000,0.0000000000
synthetic_479,0.0000000000,0.0000000000
synthetic_480,0.0000000000,0.0000000000
synthetic_481,0.0000000000,0.0000000000
synthetic_482,0.0000000000,0.0000000000
synthetic_483,0.0000000000,0.0000000000
synthetic_484,0.0000000000,0.0000000000
synthetic_485,0.0000000000,0.0000000000
synthetic_486,0.0000000000,0.0000000000
synthetic_487,0.0000000000,0.0000000000
synthetic_488,0.0000000000,0.0000000000
synthetic_489,0.0000000000,0.0000000000
synthetic_490,0.0000000000,0.0000000000
synthetic_491,0.0000000000,0.0000000000
synthetic_492,0.0000000000,0.0000000000
synthetic_493,0.0000000000,0.0000000000
synthetic_494,0.0000000000,0.0000000000
synthetic_495,0.0000000000,0.0000000000
synthetic_496,0.0000000000,0.0000000000
synthetic_497,0.0000000000,0.0000000000
synthetic_498,0.0000000000,0.0000000000
synthetic_499,0.0000000000,0.0000000000
