item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_47,0.4826784475,0.5173215525
synthetic_48,0.4736706195,0.5263293805
synthetic_49,0.5090604949,0.4909395051
synthetic_50,0.4708619643,0.5291380357
synthetic_51,0.4659254089,0.5340745911
synthetic_52,0.5625503430,0.4374496570
synthetic_53,0.4753330060,0.5246669940
synthetic_54,0.4016460113,0.5983539887
synthetic_55,0.5139976592,0.4860023408
synthetic_56,0.5349116765,0.4650883235
synthetic_57,0.4705145147,0.5294854853
synthetic_58,0.4781359825,0.5218640175
synthetic_59,0.5868130415,0.4131869585
synthetic_60,0.6667033388,0.3332966612
synthetic_61,0.5293916694,0.4706083306
synthetic_62,0.3583590770,0.6416409230
synthetic_63,0.5277023426,0.4722976574
synthetic_64,0.5853767838,0.4146232162
synthetic_65,0.4548478216,0.5451521784
synthetic_66,0.3574726728,0.6425273272
synthetic_67,0.5224685088,0.4775314912
synthetic_68,0.4983719477,0.5016280523
synthetic_69,0.3514533696,0.6485466304
synthetic_70,0.4032210844,0.5967789156
synthetic_71,0.6327993274,0.3672006726
synthetic_72,0.4662472225,0.5337527775
synthetic_73,0.4428696111,0.5571303889
synthetic_74,0.4451167315,0.5548832685
synthetic_75,0.5722977050,0.4277022950
synthetic_76,0.4962843943,0.5037156057
synthetic_77,0.4887709252,0.5112290748
synthetic_78,0.5537100358,0.4462899642
synthetic_79,0.4477590723,0.5522409277
synthetic_80,0.4751858858,0.5248141142
synthetic_81,0.4181744230,0.5818255770
synthetic_82,0.6650568652,0.3349431348
synthetic_83,0.4514632733,0.5485367267
synthetic_84,0.3201583837,0.6798416163
synthetic_85,0.4336509146,0.5663490854
synthetic_86,0.4878714423,0.5121285577
synthetic_87,0.4310436357,0.5689563643
synthetic_88,0.5118811219,0.4881188781
synthetic_89,0.4741054041,0.5258945959
synthetic_90,0.6328581166,0.3671418834
synthetic_91,0.3642548606,0.6357451394
synthetic_92,0.3841325019,0.6158674981
synthetic_93,0.5428979433,0.4571020567
synthetic_94,0.4629262783,0.5370737217
synthetic_95,0.3219441599,0.6780558401
synthetic_96,0.4816026716,0.5183973284
synthetic_97,0.6568640473,0.3431359527
synthetic_98,0.3776114006,0.6223885994
synthetic_99,0.4673270107,0.5326729893
synthetic_100,0.6079851552,0.3920148448
synthetic_101,0.5337064925,0.4662935075
synthetic_102,0.3795236221,0.6204763779
synthetic_103,0.4417334752,0.5582665248
synthetic_104,0.6521345457,0.3478654543
synthetic_105,0.5265009062,0.4734990938
synthetic_106,0.3594615046,0.6405384954
synthetic_107,0.5190866926,0.4809133074
synthetic_108,0.6369503683,0.3630496317
synthetic_109,0.4168704228,0.5831295772
synthetic_110,0.3273273730,0.6726726270
synthetic_111,0.4529638918,0.5470361082
synthetic_112,0.5282406602,0.4717593398
synthetic_113,0.5129194865,0.4870805135
synthetic_114,0.4119822497,0.5880177503
synthetic_115,0.5872421587,0.4127578413
synthetic_116,0.4627728494,0.5372271506
synthetic_117,0.4777983507,0.5222016493
synthetic_118,0.5622274856,0.4377725144
synthetic_119,0.6528350994,0.3471649006
synthetic_120,0.5717997176,0.4282002824
synthetic_121,0.4509294229,0.5490705771
synthetic_122,0.4374432888,0.5625567112
synthetic_123,0.6437476717,0.3562523283
synthetic_124,0.3600400248,0.6399599752
synthetic_125,0.4950435040,0.5049564960
synthetic_126,0.6297130165,0.3702869835
synthetic_127,0.5645577951,0.4354422049
synthetic_128,0.4468352391,0.5531647609
synthetic_129,0.5489596193,0.4510403807
synthetic_130,0.6087940561,0.3912059439
synthetic_131,0.4182416477,0.5817583523
synthetic_132,0.4891878543,0.5108121457
synthetic_133,0.4637562355,0.5362437645
synthetic_134,0.5122131571,0.4877868429
synthetic_135,0.4701436118,0.5298563882
synthetic_136,0.4584240410,0.5415759590
synthetic_137,0.5480173196,0.4519826804
synthetic_138,0.4681301435,0.5318698565
synthetic_139,0.4277322545,0.5722677455
synthetic_140,0.4861531271,0.5138468729
synthetic_141,0.5702769541,0.4297230459
synthetic_142,0.4392946898,0.5607053102
synthetic_143,0.4402542078,0.5597457922
synthetic_144,0.5730364814,0.4269635186
synthetic_145,0.6482727539,0.3517272461
synthetic_146,0.4709223160,0.5290776840
synthetic_147,0.3274100916,0.6725899084
synthetic_148,0.6000821030,0.3999178970
synthetic_149,0.5057621775,0.4942378225
