item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_129,0.5540891761,0.4459108239
synthetic_130,0.6152276540,0.3847723460
synthetic_131,0.4205223164,0.5794776836
synthetic_132,0.4930147359,0.5069852641
synthetic_133,0.4670288564,0.5329711436
synthetic_134,0.5165418557,0.4834581443
synthetic_135,0.4735554401,0.5264445599
synthetic_136,0.4615804512,0.5384195488
synthetic_137,0.5531263397,0.4468736603
synthetic_138,0.4714980899,0.5285019101
synthetic_139,0.4302197631,0.5697802369
synthetic_140,0.4899138693,0.5100861307
synthetic_141,0.5758711042,0.4241288958
synthetic_142,0.4420341918,0.5579658082
synthetic_143,0.4430146217,0.5569853783
synthetic_144,0.5786907731,0.4213092269
synthetic_145,0.6555667567,0.3444332433
synthetic_146,0.4743511155,0.5256488845
synthetic_147,0.3277111631,0.6722888369
synthetic_148,0.6063258312,0.3936741688
synthetic_149,0.5099502824,0.4900497176
synthetic_150,0.5188053766,0.4811946234
synthetic_151,0.4135590805,0.5864409195
synthetic_152,0.4893757278,0.5106242722
synthetic_153,0.4392157390,0.5607842610
synthetic_154,0.3302196032,0.6697803968
synthetic_155,0.4993869892,0.5006130108
synthetic_156,0.6645460431,0.3354539569
synthetic_157,0.3940422091,0.6059577909
synthetic_158,0.4944899498,0.5055100502
synthetic_159,0.5234059597,0.4765940403
synthetic_160,0.4847857716,0.5152142284
synthetic_161,0.3635634705,0.6364365295
synthetic_162,0.3532842573,0.6467157427
synthetic_163,0.4908007864,0.5091992136
synthetic_164,0.5853446550,0.4146553450
synthetic_165,0.4380095237,0.5619904763
synthetic_166,0.4481164906,0.5518835094
synthetic_167,0.5541362660,0.4458637340
synthetic_168,0.5832994864,0.4167005136
synthetic_169,0.4747396969,0.5252603031
synthetic_170,0.5713748575,0.4286251425
synthetic_171,0.6591727487,0.3408272513
synthetic_172,0.5163716126,0.4836283874
synthetic_173,0.3443698551,0.6556301449
synthetic_174,0.6233176660,0.3766823340
synthetic_175,0.4723414624,0.5276585376
synthetic_176,0.4944287778,0.5055712222
synthetic_177,0.5289628286,0.4710371714
synthetic_178,0.6039253104,0.3960746896
synthetic_179,0.5418980334,0.4581019666
synthetic_180,0.4931649982,0.5068350018
synthetic_181,0.5320715934,0.4679284066
synthetic_182,0.5069002982,0.4930997018
synthetic_183,0.5431579687,0.4568420313
synthetic_184,0.3865928168,0.6134071832
synthetic_185,0.4730772116,0.5269227884
synthetic_186,0.5527535820,0.4472464180
synthetic_187,0.4383652601,0.5616347399
synthetic_188,0.4167169854,0.5832830146
synthetic_189,0.4904712332,0.5095287668
synthetic_190,0.5669249006,0.4330750994
synthetic_191,0.3989716403,0.6010283597
synthetic_192,0.5346177089,0.4653822911
synthetic_193,0.4972108678,0.5027891322
synthetic_194,0.4583698635,0.5416301365
synthetic_195,0.4466389868,0.5533610132
synthetic_196,0.5588752242,0.4411247758
synthetic_197,0.5140803463,0.4859196537
synthetic_198,0.3712634603,0.6287365397
synthetic_199,0.5299282253,0.4700717747
synthetic_200,0.4839393399,0.5160606601
synthetic_201,0.6050073856,0.3949926144
synthetic_202,0.4596089480,0.5403910520
synthetic_203,0.4481242649,0.5518757351
synthetic_204,0.5366721125,0.4633278875
synthetic_205,0.4845997168,0.5154002832
synthetic_206,0.4939089200,0.5060910800
synthetic_207,0.5201677590,0.4798322410
synthetic_208,0.5503571178,0.4496428822
synthetic_209,0.4430518237,0.5569481763
synthetic_210,0.5121235227,0.4878764773
synthetic_211,0.5500022296,0.4499977704
synthetic_212,0.4865429748,0.5134570252
synthetic_213,0.3691754102,0.6308245898
synthetic_214,0.4989174944,0.5010825056
synthetic_215,0.6667563722,0.3332436278
synthetic_216,0.4191248709,0.5808751291
synthetic_217,0.4926079480,0.5073920520
synthetic_218,0.4319515065,0.5680484935
synthetic_219,0.5573381420,0.4426618580
synthetic_220,0.5127120888,0.4872879112
synthetic_221,0.4895177743,0.5104822257
synthetic_222,0.5816747822,0.4183252178
synthetic_223,0.4825765916,0.5174234084
synthetic_224,0.4132662649,0.5867337351
synthetic_225,0.4993573827,0.5006426173
synthetic_226,0.5700230368,0.4299769632
synthetic_227,0.4428532113,0.5571467887
synthetic_228,0.4368495298,0.5631504702
synthetic_229,0.5700706348,0.4299293652
synthetic_230,0.6426457466,0.3573542534
synthetic_231,0.4507239694,0.5492760306
synthetic_232,0.3318365052,0.6681634948
synthetic_233,0.6267705298,0.3732294702
synthetic_234,0.4847234510,0.5152765490
synthetic_235,0.5169140802,0.4830859198
synthetic_236,0.4669520049,0.5330479951
synthetic_237,0.5203339639,0.4796660361
synthetic_238,0.4621406110,0.5378593890
synthetic_239,0.3848976331,0.6151023669
synthetic_240,0.5635208936,0.4364791064
synthetic_241,0.5953231555,0.4046768445
synthetic_242,0.4449002524,0.5550997476
synthetic_243,0.4186210819,0.5813789181
synthetic_244,0.6103423510,0.3896576490
synthetic_245,0.5530979562,0.4469020438
synthetic_246,0.3794116821,0.6205883179
synthetic_247,0.3860225662,0.6139774338
synthetic_248,0.5999395805,0.4000604195
synthetic_249,0.6215948390,0.3784051610
synthetic_250,0.3286986238,0.6713013762
synthetic_251,0.5615345888,0.4384654112
synthetic_252,0.5082036296,0.4917963704
synthetic_253,0.4599390475,0.5400609525
synthetic_254,0.4496845201,0.5503154799
synthetic_255,0.5737320380,0.4262679620
synthetic_256,0.5858430593,0.4141569407
synthetic_257,0.3685941391,0.6314058609
synthetic_258,0.4410427245,0.5589572755
synthetic_259,0.5764609229,0.4235390771
synthetic_260,0.5713139159,0.4286860841
synthetic_261,0.3338538489,0.6661461511
synthetic_262,0.4557340757,0.5442659243
synthetic_263,0.6227159083,0.3772840917
synthetic_264,0.5322822229,0.4677177771
synthetic_265,0.3502938787,0.6497061213
synthetic_266,0.4471263427,0.5528736573
synthetic_267,0.6730253294,0.3269746706
synthetic_268,0.3771035844,0.6228964156
synthetic_269,0.4734733936,0.5265266064
synthetic_270,0.6174973034,0.3825026966
synthetic_271,0.5593681078,0.4406318922
synthetic_272,0.4118264958,0.5881735042
synthetic_273,0.4853346777,0.5146653223
synthetic_274,0.6670957607,0.3329042393
synthetic_275,0.4693921117,0.5306078883
synthetic_276,0.4378140318,0.5621859682
synthetic_277,0.4347470582,0.5652529418
synthetic_278,0.6717542442,0.3282457558
synthetic_279,0.5300176702,0.4699823298
synthetic_280,0.4230045726,0.5769954274
synthetic_281,0.5675527863,0.4324472137
synthetic_282,0.6568485261,0.3431514739
synthetic_283,0.4503641554,0.5496358446
synthetic_284,0.3732963744,0.6267036256
synthetic_285,0.6363150439,0.3636849561
synthetic_286,0.5350673547,0.4649326453
synthetic_287,0.3236828132,0.6763171868
synthetic_288,0.4281418977,0.5718581023
synthetic_289,0.5444340841,0.4555659159
synthetic_290,0.4119942350,0.5880057650
synthetic_291,0.3522898740,0.6477101260
synthetic_292,0.6140451715,0.3859548285
synthetic_293,0.4999508661,0.5000491339
synthetic_294,0.5370921285,0.4629078715
synthetic_295,0.3871526002,0.6128473998
synthetic_296,0.4764930496,0.5235069504
synthetic_297,0.4781322778,0.5218677222
synthetic_298,0.3370345823,0.6629654177
synthetic_299,0.3914806263,0.6085193737
synthetic_300,0.6417194452,0.3582805548
synthetic_301,0.5042291903,0.4957708097
synthetic_302,0.4140284509,0.5859715491
synthetic_303,0.4458755519,0.5541244481
synthetic_304,0.6432638820,0.3567361180
synthetic_305,0.5490417890,0.4509582110
synthetic_306,0.5103774425,0.4896225575
synthetic_307,0.6351877483,0.3648122517
synthetic_308,0.5373429969,0.4626570031
synthetic_309,0.3601106485,0.6398893515
synthetic_310,0.5360282725,0.4639717275
synthetic_311,0.5249120470,0.4750879530
synthetic_312,0.4758090852,0.5241909148
synthetic_313,0.4687828364,0.5312171636
synthetic_314,0.5842322889,0.4157677111
synthetic_315,0.6595775197,0.3404224803
synthetic_316,0.4705472287,0.5294527713
synthetic_317,0.3281571206,0.6718428794
synthetic_318,0.6228417894,0.3771582106
synthetic_319,0.4857189672,0.5142810328
synthetic_320,0.5157942288,0.4842057712
synthetic_321,0.4769960214,0.5230039786
synthetic_322,0.5345167728,0.4654832272
synthetic_323,0.4809840928,0.5190159072
synthetic_324,0.4146073267,0.5853926733
synthetic_325,0.5750218892,0.4249781108
synthetic_326,0.5541628950,0.4458371050
synthetic_327,0.4927317827,0.5072682173
synthetic_328,0.3663521033,0.6336478967
synthetic_329,0.6204375283,0.3795624717
synthetic_330,0.6179335983,0.3820664017
synthetic_331,0.4458503193,0.5541496807
synthetic_332,0.4603684079,0.5396315921
synthetic_333,0.6543541490,0.3456458510
synthetic_334,0.5511093754,0.4488906246
synthetic_335,0.3544361074,0.6455638926
synthetic_336,0.5290406255,0.4709593745
synthetic_337,0.6000353231,0.3999646769
synthetic_338,0.4103775209,0.5896224791
synthetic_339,0.3399016540,0.6600983460
synthetic_340,0.4562291941,0.5437708059
synthetic_341,0.4922766474,0.5077233526
synthetic_342,0.4255031049,0.5744968951
synthetic_343,0.5128148218,0.4871851782
synthetic_344,0.4702402381,0.5297597619
synthetic_345,0.6357137058,0.3642862942
synthetic_346,0.4245134473,0.5754865527
synthetic_347,0.3791886059,0.6208113941
synthetic_348,0.4940345455,0.5059654545
synthetic_349,0.4248735588,0.5751264412
synthetic_350,0.3796211296,0.6203788704
synthetic_351,0.5947321048,0.4052678952
synthetic_352,0.5212577130,0.4787422870
synthetic_353,0.5357401585,0.4642598415
synthetic_354,0.3304076759,0.6695923241
synthetic_355,0.5347691705,0.4652308295
synthetic_356,0.6182953714,0.3817046286
synthetic_357,0.4898673175,0.5101326825
synthetic_358,0.4575755402,0.5424244598
synthetic_359,0.4922467057,0.5077532943
synthetic_360,0.5513460890,0.4486539110
synthetic_361,0.4066668387,0.5933331613
synthetic_362,0.5365441996,0.4634558004
synthetic_363,0.4984147551,0.5015852449
synthetic_364,0.4336337711,0.5663662289
synthetic_365,0.4052507656,0.5947492344
synthetic_366,0.5042306435,0.4957693565
synthetic_367,0.4834014828,0.5165985172
synthetic_368,0.4428298297,0.5571701703
synthetic_369,0.4878278580,0.5121721420
synthetic_370,0.5314848995,0.4685151005
synthetic_371,0.5039688998,0.4960311002
synthetic_372,0.4953221159,0.5046778841
synthetic_373,0.5617254530,0.4382745470
synthetic_374,0.6659866689,0.3340133311
synthetic_375,0.5802079389,0.4197920611
synthetic_376,0.4070650921,0.5929349079
synthetic_377,0.4521443213,0.5478556787
synthetic_378,0.6618477165,0.3381522835
synthetic_379,0.3900587075,0.6099412925
synthetic_380,0.3863317933,0.6136682067
synthetic_381,0.6189939261,0.3810060739
synthetic_382,0.6284149272,0.3715850728
synthetic_383,0.4822194304,0.5177805696
synthetic_384,0.4447128615,0.5552871385
synthetic_385,0.5049982464,0.4950017536
synthetic_386,0.5942209453,0.4057790547
synthetic_387,0.3191354605,0.6808645395
synthetic_388,0.5717879868,0.4282120132
synthetic_389,0.6516845338,0.3483154662
synthetic_390,0.4680339918,0.5319660082
synthetic_391,0.4237519617,0.5762480383
synthetic_392,0.6119290929,0.3880709071
synthetic_393,0.6347576312,0.3652423688
synthetic_394,0.3439007059,0.6560992941
synthetic_395,0.5254787475,0.4745212525
synthetic_396,0.4925999641,0.5074000359
synthetic_397,0.5605805299,0.4394194701
synthetic_398,0.4979650708,0.5020349292
synthetic_399,0.5777419991,0.4222580009
synthetic_400,0.6739469050,0.3260530950
synthetic_401,0.5297492776,0.4702507224
synthetic_402,0.3352319257,0.6647680743
synthetic_403,0.5870768936,0.4129231064
synthetic_404,0.5136491788,0.4863508212
synthetic_405,0.5233534736,0.4766465264
synthetic_406,0.4445493113,0.5554506887
synthetic_407,0.5127850137,0.4872149863
synthetic_408,0.4667748003,0.5332251997
synthetic_409,0.4009239504,0.5990760496
synthetic_410,0.5722194087,0.4277805913
synthetic_411,0.5558833854,0.4441166146
synthetic_412,0.4981266627,0.5018733373
synthetic_413,0.3574572151,0.6425427849
synthetic_414,0.6154654360,0.3845345640
synthetic_415,0.6366609038,0.3633390962
synthetic_416,0.4747482471,0.5252517529
synthetic_417,0.4899498589,0.5100501411
synthetic_418,0.6553142072,0.3446857928
synthetic_419,0.5064708926,0.4935291074
synthetic_420,0.4017597534,0.5982402466
synthetic_421,0.4732072342,0.5267927658
synthetic_422,0.6550447339,0.3449552661
synthetic_423,0.4477536464,0.5522463536
synthetic_424,0.3209627931,0.6790372069
synthetic_425,0.4300126294,0.5699873706
synthetic_426,0.5228608458,0.4771391542
synthetic_427,0.5156577426,0.4843422574
synthetic_428,0.4437010617,0.5562989383
synthetic_429,0.5219877656,0.4780122344
synthetic_430,0.5449510587,0.4550489413
synthetic_431,0.5096797692,0.4903202308
synthetic_432,0.4817835286,0.5182164714
synthetic_433,0.5696533512,0.4303466488
synthetic_434,0.5307935703,0.4692064297
synthetic_435,0.4941453593,0.5058546407
synthetic_436,0.5075531362,0.4924468638
synthetic_437,0.5343900491,0.4656099509
synthetic_438,0.5052820621,0.4947179379
synthetic_439,0.4585894447,0.5414105553
synthetic_440,0.4718034360,0.5281965640
synthetic_441,0.4768230361,0.5231769639
synthetic_442,0.3429703259,0.6570296741
synthetic_443,0.3701296265,0.6298703735
synthetic_444,0.6120666033,0.3879333967
synthetic_445,0.5723020639,0.4276979361
synthetic_446,0.3496963909,0.6503036091
synthetic_447,0.5094527971,0.4905472029
synthetic_448,0.6656351645,0.3343648355
synthetic_449,0.4773642389,0.5226357611
synthetic_450,0.3770176773,0.6229823227
synthetic_451,0.5318638369,0.4681361631
synthetic_452,0.6496621070,0.3503378930
synthetic_453,0.4617084627,0.5382915373
synthetic_454,0.3731447897,0.6268552103
synthetic_455,0.6240002192,0.3759997808
synthetic_456,0.5635849668,0.4364150332
synthetic_457,0.3305109710,0.6694890290
synthetic_458,0.3952234781,0.6047765219
synthetic_459,0.5032944509,0.4967055491
synthetic_460,0.4104898486,0.5895101514
synthetic_461,0.4340577784,0.5659422216
synthetic_462,0.5779877274,0.4220122726
synthetic_463,0.5128293379,0.4871706621
synthetic_464,0.4743517244,0.5256482756
synthetic_465,0.5049232155,0.4950767845
synthetic_466,0.5554337423,0.4445662577
synthetic_467,0.5110365225,0.4889634775
synthetic_468,0.4124660661,0.5875339339
synthetic_469,0.5428662375,0.4571337625
synthetic_470,0.6061356127,0.3938643873
synthetic_471,0.4435315048,0.5564684952
synthetic_472,0.4586946442,0.5413053558
synthetic_473,0.5404747648,0.4595252352
synthetic_474,0.5024972514,0.4975027486
synthetic_475,0.3764624601,0.6235375399
synthetic_476,0.3352294406,0.6647705594
synthetic_477,0.4734726394,0.5265273606
synthetic_478,0.5940958022,0.4059041978
synthetic_479,0.4703570765,0.5296429235
synthetic_480,0.3970626773,0.6029373227
synthetic_481,0.5908438023,0.4091561977
synthetic_482,0.6031876588,0.3968123412
synthetic_483,0.4180608162,0.5819391838
synthetic_484,0.4757368336,0.5242631664
synthetic_485,0.5984155299,0.4015844701
synthetic_486,0.5597582156,0.4402417844
synthetic_487,0.4156636937,0.5843363063
synthetic_488,0.4960555724,0.5039444276
synthetic_489,0.5979717600,0.4020282400
synthetic_490,0.4863878007,0.5136121993
synthetic_491,0.3760803420,0.6239196580
synthetic_492,0.4851874976,0.5148125024
synthetic_493,0.4436137670,0.5563862330
synthetic_494,0.3498696709,0.6501303291
synthetic_495,0.5447705764,0.4552294236
synthetic_496,0.6008044589,0.3991955411
synthetic_497,0.4602207106,0.5397792894
synthetic_498,0.3870166175,0.6129833825
synthetic_499,0.6191767868,0.3808232132
synthetic_500,0.6201297689,0.3798702311
synthetic_501,0.4610183025,0.5389816975
synthetic_502,0.4817559524,0.5182440476
synthetic_503,0.6550873689,0.3449126311
synthetic_504,0.5047530134,0.4952469866
synthetic_505,0.4112950891,0.5887049109
synthetic_506,0.4569439428,0.5430560572
synthetic_507,0.6662244706,0.3337755294
synthetic_508,0.4732440744,0.5267559256
synthetic_509,0.3327495362,0.6672504638
synthetic_510,0.4430696905,0.5569303095
synthetic_511,0.5638038144,0.4361961856
synthetic_512,0.5429660803,0.4570339197
synthetic_513,0.3865958118,0.6134041882
synthetic_514,0.5835075202,0.4164924798
synthetic_515,0.4860021840,0.5139978160
synthetic_516,0.4933753448,0.5066246552
synthetic_517,0.5411209914,0.4588790086
synthetic_518,0.6489471576,0.3510528424
synthetic_519,0.5991596573,0.4008403427
synthetic_520,0.4680652074,0.5319347926
synthetic_521,0.4219056863,0.5780943137
synthetic_522,0.6398329799,0.3601670201
synthetic_523,0.3991793167,0.6008206833
synthetic_524,0.5029463823,0.4970536177
synthetic_525,0.5851697583,0.4148302417
synthetic_526,0.5430716659,0.4569283341
synthetic_527,0.4134866342,0.5865133658
synthetic_528,0.4977840995,0.5022159005
synthetic_529,0.6530648448,0.3469351552
synthetic_530,0.4421215115,0.5578784885
synthetic_531,0.4910902925,0.5089097075
synthetic_532,0.4026411859,0.5973588141
synthetic_533,0.5910682048,0.4089317952
synthetic_534,0.5611793109,0.4388206891
synthetic_535,0.5006911194,0.4993088806
synthetic_536,0.6096525085,0.3903474915
synthetic_537,0.5561085916,0.4438914084
synthetic_538,0.3632178916,0.6367821084
synthetic_539,0.5263206808,0.4736793192
synthetic_540,0.4847886637,0.5152113363
synthetic_541,0.5657341501,0.4342658499
synthetic_542,0.5023651206,0.4976348794
synthetic_543,0.5385684552,0.4614315448
synthetic_544,0.6517877503,0.3482122497
synthetic_545,0.5840837173,0.4159162827
synthetic_546,0.4066926724,0.5933073276
synthetic_547,0.4574937652,0.5425062348
synthetic_548,0.6513290644,0.3486709356
synthetic_549,0.4235073124,0.5764926876
synthetic_550,0.3505669719,0.6494330281
synthetic_551,0.5609169446,0.4390830554
synthetic_552,0.5757616370,0.4242383630
synthetic_553,0.4055069496,0.5944930504
synthetic_554,0.3777491698,0.6222508302
synthetic_555,0.5950822842,0.4049177158
synthetic_556,0.5393928136,0.4606071864
synthetic_557,0.3998963330,0.6001036670
synthetic_558,0.4396950652,0.5603049348
synthetic_559,0.6260301910,0.3739698090
synthetic_560,0.5447086330,0.4552913670
synthetic_561,0.4989366074,0.5010633926
synthetic_562,0.5745415821,0.4254584179
synthetic_563,0.4746244004,0.5253755996
synthetic_564,0.4668322732,0.5331677268
synthetic_565,0.4210906343,0.5789093657
synthetic_566,0.6550634727,0.3449365273
synthetic_567,0.4596189471,0.5403810529
synthetic_568,0.3219995701,0.6780004299
synthetic_569,0.4183077905,0.5816922095
synthetic_570,0.4970824728,0.5029175272
synthetic_571,0.4395510635,0.5604489365
synthetic_572,0.5037835586,0.4962164414
synthetic_573,0.4632779517,0.5367220483
synthetic_574,0.6561856854,0.3438143146
synthetic_575,0.3719412770,0.6280587230
synthetic_576,0.3686661870,0.6313338130
synthetic_577,0.5465102761,0.4534897239
synthetic_578,0.4987612323,0.5012387677
synthetic_579,0.3276610301,0.6723389699
synthetic_580,0.4544502158,0.5455497842
synthetic_581,0.6686726881,0.3313273119
synthetic_582,0.4042300469,0.5957699531
synthetic_583,0.4606674700,0.5393325300
synthetic_584,0.5926772883,0.4073227117
synthetic_585,0.5577316488,0.4422683512
synthetic_586,0.4046758785,0.5953241215
synthetic_587,0.4308580488,0.5691419512
synthetic_588,0.6492291666,0.3507708334
synthetic_589,0.5450784819,0.4549215181
synthetic_590,0.3783820458,0.6216179542
synthetic_591,0.4843097659,0.5156902341
synthetic_592,0.6538506490,0.3461493510
synthetic_593,0.4593521468,0.5406478532
synthetic_594,0.3277258266,0.6722741734
synthetic_595,0.4396093840,0.5603906160
synthetic_596,0.5659744540,0.4340255460
synthetic_597,0.5456447150,0.4543552850
synthetic_598,0.3737749721,0.6262250279
synthetic_599,0.6010141411,0.3989858589
synthetic_600,0.4736556592,0.5263443408
synthetic_601,0.4701995845,0.5298004155
synthetic_602,0.5473180654,0.4526819346
synthetic_603,0.6689563271,0.3310436729
synthetic_604,0.6019475362,0.3980524638
synthetic_605,0.4172085848,0.5827914152
synthetic_606,0.4173684214,0.5826315786
synthetic_607,0.6737560296,0.3262439704
synthetic_608,0.3817412943,0.6182587057
synthetic_609,0.4491581937,0.5508418063
synthetic_610,0.6343397866,0.3656602134
synthetic_611,0.6294493104,0.3705506896
synthetic_612,0.5023717877,0.4976282123
synthetic_613,0.5339774942,0.4660225058
synthetic_614,0.5560207575,0.4439792425
synthetic_615,0.4804269868,0.5195730132
synthetic_616,0.4628646651,0.5371353349
synthetic_617,0.4941227641,0.5058772359
synthetic_618,0.4980048527,0.5019951473
synthetic_619,0.4408824454,0.5591175546
synthetic_620,0.3904201025,0.6095798975
synthetic_621,0.4739597919,0.5260402081
synthetic_622,0.4916963014,0.5083036986
synthetic_623,0.5063823332,0.4936176668
synthetic_624,0.4020071919,0.5979928081
synthetic_625,0.6279664124,0.3720335876
synthetic_626,0.4528198118,0.5471801882
synthetic_627,0.3780516152,0.6219483848
synthetic_628,0.4928185211,0.5071814789
synthetic_629,0.5910016407,0.4089983593
synthetic_630,0.4307026410,0.5692973590
synthetic_631,0.3514239299,0.6485760701
synthetic_632,0.6109141966,0.3890858034
synthetic_633,0.4904652861,0.5095347139
synthetic_634,0.5191081083,0.4808918917
synthetic_635,0.4766071092,0.5233928908
synthetic_636,0.5278020494,0.4721979506
synthetic_637,0.5003210195,0.4996789805
synthetic_638,0.4111502898,0.5888497102
synthetic_639,0.5450963673,0.4549036327
synthetic_640,0.5839083263,0.4160916737
synthetic_641,0.4737734342,0.5262265658
synthetic_642,0.4156001217,0.5843998783
synthetic_643,0.5833817601,0.4166182399
synthetic_644,0.5539200118,0.4460799882
synthetic_645,0.3922687736,0.6077312264
synthetic_646,0.3565424409,0.6434575591
synthetic_647,0.5600294803,0.4399705197
synthetic_648,0.6498089211,0.3501910789
synthetic_649,0.3547961567,0.6452038433
synthetic_650,0.5227317592,0.4772682408
synthetic_651,0.4903173058,0.5096826942
synthetic_652,0.5286122047,0.4713877953
synthetic_653,0.4856462418,0.5143537582
synthetic_654,0.5799248812,0.4200751188
synthetic_655,0.6449180283,0.3550819717
synthetic_656,0.4301774645,0.5698225355
synthetic_657,0.3647667805,0.6352332195
synthetic_658,0.6142077813,0.3857922187
synthetic_659,0.5168422072,0.4831577928
synthetic_660,0.3984092655,0.6015907345
synthetic_661,0.5093461195,0.4906538805
