item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_78,0.5604185019,0.4395814981
synthetic_79,0.4508912246,0.5491087754
synthetic_80,0.4792438144,0.5207561856
synthetic_81,0.4203079624,0.5796920376
synthetic_82,0.6755237795,0.3244762205
synthetic_83,0.4547204588,0.5452795412
synthetic_84,0.3189834481,0.6810165519
synthetic_85,0.4363068542,0.5636931458
synthetic_86,0.4923575645,0.5076424355
synthetic_87,0.4336115680,0.5663884320
synthetic_88,0.5171776770,0.4828223230
synthetic_89,0.4781268616,0.5218731384
synthetic_90,0.6422381807,0.3577618193
synthetic_91,0.3645683763,0.6354316237
synthetic_92,0.3851169759,0.6148830241
synthetic_93,0.5492414534,0.4507585466
synthetic_94,0.4665703909,0.5334296091
synthetic_95,0.3208295021,0.6791704979
synthetic_96,0.4858771951,0.5141228049
synthetic_97,0.6670544177,0.3329455823
synthetic_98,0.3783757585,0.6216242415
synthetic_99,0.4711196675,0.5288803325
synthetic_100,0.6165256468,0.3834743532
synthetic_101,0.5397397505,0.4602602495
synthetic_102,0.3803525260,0.6196474740
synthetic_103,0.4446622369,0.5553377631
synthetic_104,0.6621652745,0.3378347255
synthetic_105,0.5322909438,0.4677090562
synthetic_106,0.3596132232,0.6403867768
synthetic_107,0.5246264676,0.4753735324
synthetic_108,0.6464685640,0.3535314360
synthetic_109,0.4189599465,0.5810400535
synthetic_110,0.3263944226,0.6736055774
synthetic_111,0.4562717298,0.5437282702
synthetic_112,0.5340894222,0.4659105778
synthetic_113,0.5182510911,0.4817489089
synthetic_114,0.4139067759,0.5860932241
synthetic_115,0.5950824823,0.4049175177
synthetic_116,0.4664117830,0.5335882170
synthetic_117,0.4819444615,0.5180555385
synthetic_118,0.5692234533,0.4307765467
synthetic_119,0.6628894750,0.3371105250
synthetic_120,0.5791187905,0.4208812095
synthetic_121,0.4541685885,0.5458314115
synthetic_122,0.4402272377,0.5597727623
synthetic_123,0.6534953064,0.3465046936
synthetic_124,0.3602112711,0.6397887289
synthetic_125,0.4997717151,0.5002282849
synthetic_126,0.6389869195,0.3610130805
synthetic_127,0.5716324211,0.4283675789
synthetic_128,0.4499362079,0.5500637921
synthetic_129,0.5555077378,0.4444922622
synthetic_130,0.6173618516,0.3826381484
synthetic_131,0.4203774563,0.5796225437
synthetic_132,0.4937184113,0.5062815887
synthetic_133,0.4674283629,0.5325716371
synthetic_134,0.5175209199,0.4824790801
synthetic_135,0.4740313414,0.5259686586
synthetic_136,0.4619161832,0.5380838168
synthetic_137,0.5545336313,0.4454663687
synthetic_138,0.4719499095,0.5280500905
synthetic_139,0.4301884131,0.5698115869
synthetic_140,0.4905812486,0.5094187514
synthetic_141,0.5775446270,0.4224553730
synthetic_142,0.4421411317,0.5578588683
synthetic_143,0.4431330376,0.5568669624
synthetic_144,0.5803973006,0.4196026994
synthetic_145,0.6581731301,0.3418268699
synthetic_146,0.4748363303,0.5251636697
synthetic_147,0.3264799333,0.6735200667
synthetic_148,0.6083558315,0.3916441685
synthetic_149,0.5108521912,0.4891478088
synthetic_150,0.5198109357,0.4801890643
synthetic_151,0.4133327145,0.5866672855
synthetic_152,0.4900368081,0.5099631919
synthetic_153,0.4392896884,0.5607103116
synthetic_154,0.3290177350,0.6709822650
synthetic_155,0.5001652529,0.4998347471
synthetic_156,0.6672575205,0.3327424795
synthetic_157,0.3935873950,0.6064126050
synthetic_158,0.4952108929,0.5047891071
synthetic_159,0.5244653694,0.4755346306
synthetic_160,0.4853931257,0.5146068743
synthetic_161,0.3627518978,0.6372481022
synthetic_162,0.3523523647,0.6476476353
synthetic_163,0.4914785473,0.5085214527
synthetic_164,0.5871290672,0.4128709328
synthetic_165,0.4380693542,0.5619306458
synthetic_166,0.4482946247,0.5517053753
synthetic_167,0.5555553790,0.4444446210
synthetic_168,0.5850599596,0.4149400404
synthetic_169,0.4752294601,0.5247705399
synthetic_170,0.5729957510,0.4270042490
synthetic_171,0.6618213309,0.3381786691
synthetic_172,0.5173486842,0.4826513158
synthetic_173,0.3433336179,0.6566663821
synthetic_174,0.6255465585,0.3744534415
synthetic_175,0.4728031538,0.5271968462
synthetic_176,0.4951490049,0.5048509951
synthetic_177,0.5300872824,0.4699127176
synthetic_178,0.6059272122,0.3940727878
synthetic_179,0.5431738959,0.4568261041
synthetic_180,0.4938704325,0.5061295675
synthetic_181,0.5332324357,0.4667675643
synthetic_182,0.5077665064,0.4922334936
synthetic_183,0.5444485789,0.4555514211
synthetic_184,0.3860508063,0.6139491937
synthetic_185,0.4735475151,0.5264524849
synthetic_186,0.5541565104,0.4458434896
synthetic_187,0.4384292545,0.5615707455
synthetic_188,0.4165275832,0.5834724168
synthetic_189,0.4911451366,0.5088548634
synthetic_190,0.5684937066,0.4315062934
synthetic_191,0.3985745259,0.6014254741
synthetic_192,0.5358083539,0.4641916461
synthetic_193,0.4979636597,0.5020363403
synthetic_194,0.4586680151,0.5413319849
synthetic_195,0.4467998265,0.5532001735
synthetic_196,0.5603498075,0.4396501925
synthetic_197,0.5150305982,0.4849694018
synthetic_198,0.3705420172,0.6294579828
synthetic_199,0.5310639792,0.4689360208
synthetic_200,0.4845367864,0.5154632136
synthetic_201,0.6070219534,0.3929780466
synthetic_202,0.4599216033,0.5400783967
synthetic_203,0.4483024901,0.5516975099
synthetic_204,0.5378868047,0.4621131953
synthetic_205,0.4852048931,0.5147951069
synthetic_206,0.4946230620,0.5053769380
synthetic_207,0.5211892650,0.4788107350
synthetic_208,0.5517319952,0.4482680048
synthetic_209,0.4431706751,0.5568293249
synthetic_210,0.5130508697,0.4869491303
synthetic_211,0.5513729530,0.4486270470
synthetic_212,0.4871708972,0.5128291028
synthetic_213,0.3684295261,0.6315704739
synthetic_214,0.4996902626,0.5003097374
synthetic_215,0.6694937219,0.3305062781
synthetic_216,0.4189636534,0.5810363466
synthetic_217,0.4933068620,0.5066931380
synthetic_218,0.4319404269,0.5680595731
synthetic_219,0.5587947335,0.4412052665
synthetic_220,0.5136463250,0.4863536750
synthetic_221,0.4901805173,0.5098194827
synthetic_222,0.5834162380,0.4165837620
synthetic_223,0.4831580869,0.5168419131
synthetic_224,0.4130364715,0.5869635285
synthetic_225,0.5001352999,0.4998647001
synthetic_226,0.5716281070,0.4283718930
synthetic_227,0.4429697379,0.5570302621
synthetic_228,0.4368957824,0.5631042176
synthetic_229,0.5716762621,0.4283237379
synthetic_230,0.6451008775,0.3548991225
synthetic_231,0.4509326245,0.5490673755
synthetic_232,0.3306535632,0.6693464368
synthetic_233,0.6290398387,0.3709601613
synthetic_234,0.4853300756,0.5146699244
synthetic_235,0.5178975014,0.4821024986
synthetic_236,0.4673506119,0.5326493881
synthetic_237,0.5213574154,0.4786425846
synthetic_238,0.4624828997,0.5375171003
synthetic_239,0.3843357802,0.6156642198
synthetic_240,0.5650498552,0.4349501448
synthetic_241,0.5972243677,0.4027756323
synthetic_242,0.4450407400,0.5549592600
synthetic_243,0.4184539675,0.5815460325
synthetic_244,0.6124193653,0.3875806347
synthetic_245,0.5545049155,0.4454950845
synthetic_246,0.3787856153,0.6212143847
synthetic_247,0.3854738809,0.6145261191
synthetic_248,0.6018948287,0.3981051713
synthetic_249,0.6238035656,0.3761964344
synthetic_250,0.3274789523,0.6725210477
synthetic_251,0.5630403003,0.4369596997
synthetic_252,0.5090850935,0.4909149065
synthetic_253,0.4602555666,0.5397444334
synthetic_254,0.4498810083,0.5501189917
synthetic_255,0.5753805227,0.4246194773
synthetic_256,0.5876333054,0.4123666946
synthetic_257,0.3678414511,0.6321585489
synthetic_258,0.4411380591,0.5588619409
synthetic_259,0.5781413497,0.4218586503
synthetic_260,0.5729340961,0.4270659039
synthetic_261,0.3326945202,0.6673054798
synthetic_262,0.4560013750,0.5439986250
synthetic_263,0.6249377572,0.3750622428
synthetic_264,0.5334455307,0.4665544693
synthetic_265,0.3493269832,0.6506730168
synthetic_266,0.4472928870,0.5527071130
synthetic_267,0.6758360583,0.3241639417
synthetic_268,0.3764505009,0.6235494991
synthetic_269,0.4739483344,0.5260516656
synthetic_270,0.6196580676,0.3803419324
synthetic_271,0.5608484604,0.4391515396
synthetic_272,0.4115798496,0.5884201504
synthetic_273,0.4859484569,0.5140515431
synthetic_274,0.6698370830,0.3301629170
synthetic_275,0.4698192804,0.5301807196
synthetic_276,0.4378715740,0.5621284260
synthetic_277,0.4347687010,0.5652312990
synthetic_278,0.6745500948,0.3254499052
synthetic_279,0.5311544711,0.4688455289
synthetic_280,0.4228887676,0.5771112324
synthetic_281,0.5691289418,0.4308710582
synthetic_282,0.6594699029,0.3405300971
synthetic_283,0.4505685989,0.5494314011
synthetic_284,0.3725987269,0.6274012731
synthetic_285,0.6386960729,0.3613039271
synthetic_286,0.5362632629,0.4637367371
synthetic_287,0.3224044308,0.6775955692
synthetic_288,0.4280862260,0.5719137740
synthetic_289,0.5457396314,0.4542603686
synthetic_290,0.4117495523,0.5882504477
synthetic_291,0.3513463419,0.6486536581
synthetic_292,0.6161655280,0.3838344720
synthetic_293,0.5007357301,0.4992642699
synthetic_294,0.5383117371,0.4616882629
synthetic_295,0.3866171421,0.6133828579
synthetic_296,0.4770033361,0.5229966639
synthetic_297,0.4786617517,0.5213382483
synthetic_298,0.3359124846,0.6640875154
synthetic_299,0.3909958284,0.6090041716
synthetic_300,0.6441637336,0.3558362664
synthetic_301,0.5050641328,0.4949358672
synthetic_302,0.4138075790,0.5861924210
synthetic_303,0.4460274555,0.5539725445
synthetic_304,0.6457262482,0.3542737518
synthetic_305,0.5504012703,0.4495987297
synthetic_306,0.5112843513,0.4887156487
synthetic_307,0.6375555821,0.3624444179
synthetic_308,0.5385655419,0.4614344581
synthetic_309,0.3592586599,0.6407413401
synthetic_310,0.5372354284,0.4627645716
synthetic_311,0.5259890857,0.4740109143
synthetic_312,0.4763113657,0.5236886343
synthetic_313,0.4692028735,0.5307971265
synthetic_314,0.5860036807,0.4139963193
synthetic_315,0.6622308398,0.3377691602
synthetic_316,0.4709879183,0.5290120817
synthetic_317,0.3269311108,0.6730688892
synthetic_318,0.6250651117,0.3749348883
synthetic_319,0.4863372445,0.5136627555
synthetic_320,0.5167645420,0.4832354580
synthetic_321,0.4775121952,0.5224878048
synthetic_322,0.5357062364,0.4642937636
synthetic_323,0.4815469476,0.5184530524
synthetic_324,0.4143932306,0.5856067694
synthetic_325,0.5766854717,0.4233145283
synthetic_326,0.5555823196,0.4444176804
synthetic_327,0.4934321462,0.5065678538
synthetic_328,0.3655731720,0.6344268280
synthetic_329,0.6226327084,0.3773672916
synthetic_330,0.6200994694,0.3799005306
synthetic_331,0.4460019276,0.5539980724
synthetic_332,0.4606899528,0.5393100472
synthetic_333,0.6569463286,0.3430536714
synthetic_334,0.5524930581,0.4475069419
synthetic_335,0.3535176974,0.6464823026
synthetic_336,0.5301659899,0.4698340101
synthetic_337,0.6019916920,0.3980083080
synthetic_338,0.4101139143,0.5898860857
synthetic_339,0.3388131158,0.6611868842
synthetic_340,0.4565022887,0.5434977113
synthetic_341,0.4929716834,0.5070283166
synthetic_342,0.4254165457,0.5745834543
synthetic_343,0.5137502605,0.4862497395
synthetic_344,0.4706773343,0.5293226657
synthetic_345,0.6380876960,0.3619123040
synthetic_346,0.4244153040,0.5755846960
synthetic_347,0.3785599279,0.6214400721
synthetic_348,0.4947501580,0.5052498420
synthetic_349,0.4247796307,0.5752203693
synthetic_350,0.3789975143,0.6210024857
synthetic_351,0.5966263987,0.4033736013
synthetic_352,0.5222919771,0.4777080229
synthetic_353,0.5369439420,0.4630560580
synthetic_354,0.3292080092,0.6707919908
synthetic_355,0.5359615884,0.4640384116
synthetic_356,0.6204654772,0.3795345228
synthetic_357,0.4905341519,0.5094658481
synthetic_358,0.4578643941,0.5421356059
synthetic_359,0.4929413912,0.5070586088
synthetic_360,0.5527325424,0.4472674576
synthetic_361,0.4063597979,0.5936402021
synthetic_362,0.5377573945,0.4622426055
synthetic_363,0.4991816386,0.5008183614
synthetic_364,0.4336423826,0.5663576174
synthetic_365,0.4049271495,0.5950728505
synthetic_366,0.5050656029,0.4949343971
synthetic_367,0.4839926335,0.5160073665
synthetic_368,0.4429460827,0.5570539173
synthetic_369,0.4884708202,0.5115291798
synthetic_370,0.5326388745,0.4673611255
synthetic_371,0.5048007955,0.4951992045
synthetic_372,0.4960527996,0.5039472004
synthetic_373,0.5632333987,0.4367666013
synthetic_374,0.6687150091,0.3312849909
synthetic_375,0.5819322251,0.4180677749
synthetic_376,0.4067627129,0.5932372871
synthetic_377,0.4523696019,0.5476303981
synthetic_378,0.6645276096,0.3354723904
synthetic_379,0.3895572658,0.6104427342
synthetic_380,0.3857867275,0.6142132725
synthetic_381,0.6211722086,0.3788277914
synthetic_382,0.6307034840,0.3692965160
synthetic_383,0.4827967451,0.5172032549
synthetic_384,0.4448511556,0.5551488444
synthetic_385,0.5058421908,0.4941578092
synthetic_386,0.5961092559,0.4038907441
synthetic_387,0.3178038507,0.6821961493
synthetic_388,0.5734137160,0.4265862840
synthetic_389,0.6542454652,0.3457545348
synthetic_390,0.4684452636,0.5315547364
synthetic_391,0.4236449051,0.5763550949
synthetic_392,0.6140246803,0.3859753197
synthetic_393,0.6371204304,0.3628795696
synthetic_394,0.3428589772,0.6571410228
synthetic_395,0.5265624195,0.4734375805
synthetic_396,0.4932987845,0.5067012155
synthetic_397,0.5620750740,0.4379249260
synthetic_398,0.4987266908,0.5012733092
synthetic_399,0.5794374210,0.4205625790
synthetic_400,0.6767684211,0.3232315789
synthetic_401,0.5308829368,0.4691170632
synthetic_402,0.3340887276,0.6659112724
synthetic_403,0.5888815820,0.4111184180
synthetic_404,0.5145943838,0.4854056162
synthetic_405,0.5244122690,0.4755877310
synthetic_406,0.4446856911,0.5553143089
synthetic_407,0.5137201035,0.4862798965
synthetic_408,0.4671713330,0.5328286670
synthetic_409,0.4005496882,0.5994503118
synthetic_410,0.5738501878,0.4261498122
synthetic_411,0.5573229486,0.4426770514
synthetic_412,0.4988901740,0.5011098260
synthetic_413,0.3565741677,0.6434258323
synthetic_414,0.6176024169,0.3823975831
synthetic_415,0.6390459811,0.3609540189
synthetic_416,0.4752381104,0.5247618896
synthetic_417,0.4906176595,0.5093823405
synthetic_418,0.6579176245,0.3420823755
synthetic_419,0.5073320746,0.4926679254
synthetic_420,0.4013952743,0.5986047257
synthetic_421,0.4736790596,0.5263209404
synthetic_422,0.6576449970,0.3423550030
synthetic_423,0.4479275334,0.5520724666
synthetic_424,0.3196525725,0.6803474275
synthetic_425,0.4299788549,0.5700211451
synthetic_426,0.5239138748,0.4760861252
synthetic_427,0.5166264582,0.4833735418
synthetic_428,0.4438275125,0.5561724875
synthetic_429,0.5230305751,0.4769694249
synthetic_430,0.5462626573,0.4537373427
synthetic_431,0.5105785116,0.4894214884
synthetic_432,0.4823557409,0.5176442591
synthetic_433,0.5712540941,0.4287459059
synthetic_434,0.5319394532,0.4680605468
synthetic_435,0.4948622688,0.5051377312
synthetic_436,0.5084269860,0.4915730140
synthetic_437,0.5355780293,0.4644219707
synthetic_438,0.5061293286,0.4938706714
synthetic_439,0.4588901665,0.5411098335
synthetic_440,0.4722588297,0.5277411703
synthetic_441,0.4773371851,0.5226628149
synthetic_442,0.3419177070,0.6580822930
synthetic_443,0.3693949116,0.6306050884
synthetic_444,0.6141638003,0.3858361997
synthetic_445,0.5739338105,0.4260661895
synthetic_446,0.3487225017,0.6512774983
synthetic_447,0.5103488828,0.4896511172
synthetic_448,0.6683593903,0.3316406097
synthetic_449,0.4778847227,0.5221152773
synthetic_450,0.3763635882,0.6236364118
synthetic_451,0.5330222474,0.4669777526
synthetic_452,0.6521993655,0.3478006345
synthetic_453,0.4620456931,0.5379543069
synthetic_454,0.3724453678,0.6275546322
synthetic_455,0.6262371012,0.3737628988
synthetic_456,0.5651146784,0.4348853216
synthetic_457,0.3293125133,0.6706874867
synthetic_458,0.3947824909,0.6052175091
synthetic_459,0.5041184521,0.4958815479
synthetic_460,0.4102275568,0.5897724432
synthetic_461,0.4340713530,0.5659286470
synthetic_462,0.5796860256,0.4203139744
synthetic_463,0.5137649465,0.4862350535
synthetic_464,0.4748369463,0.5251630537
synthetic_465,0.5057662816,0.4942337184
synthetic_466,0.5568680424,0.4431319576
synthetic_467,0.5119511459,0.4880488541
synthetic_468,0.4122269062,0.5877730938
synthetic_469,0.5441534330,0.4558465670
synthetic_470,0.6081633865,0.3918366135
synthetic_471,0.4436559710,0.5563440290
synthetic_472,0.4589965974,0.5410034026
synthetic_473,0.5417339676,0.4582660324
synthetic_474,0.5033119212,0.4966880788
synthetic_475,0.3758018722,0.6241981278
synthetic_476,0.3340862134,0.6659137866
synthetic_477,0.4739475714,0.5260524286
synthetic_478,0.5959826480,0.4040173520
synthetic_479,0.4707955403,0.5292044597
synthetic_480,0.3966432182,0.6033567818
synthetic_481,0.5926925830,0.4073074170
synthetic_482,0.6051809263,0.3948190737
synthetic_483,0.4178871437,0.5821128563
synthetic_484,0.4762382684,0.5237617316
synthetic_485,0.6003529389,0.3996470611
synthetic_486,0.5612431344,0.4387568656
synthetic_487,0.4154619625,0.5845380375
synthetic_488,0.4967948414,0.5032051586
synthetic_489,0.5999039745,0.4000960255
synthetic_490,0.4870139068,0.5129860932
synthetic_491,0.3754152812,0.6245847188
synthetic_492,0.4857995540,0.5142004460
synthetic_493,0.4437391960,0.5562608040
synthetic_494,0.3488978100,0.6511021900
synthetic_495,0.5460800624,0.4539199376
synthetic_496,0.6027698307,0.3972301693
synthetic_497,0.4605405266,0.5394594734
synthetic_498,0.3864795676,0.6135204324
synthetic_499,0.6213572096,0.3786427904
