item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_82,0.0000000000,0.0000000000
synthetic_83,0.0000000000,0.0000000000
synthetic_84,0.0000000000,0.0000000000
synthetic_85,0.0000000000,0.0000000000
synthetic_86,0.0000000000,0.0000000000
synthetic_87,0.0000000000,0.0000000000
synthetic_88,0.0000000000,0.0000000000
synthetic_89,0.0000000000,0.0000000000
synthetic_90,0.0000000000,0.0000000000
synthetic_91,0.0000000000,0.0000000000
synthetic_92,0.0000000000,0.0000000000
synthetic_93,0.0000000000,0.0000000000
synthetic_94,0.0000000000,0.0000000000
synthetic_95,0.0000000000,0.0000000000
synthetic_96,0.0000000000,0.0000000000
synthetic_97,0.0000000000,0.0000000000
synthetic_98,0.0000000000,0.0000000000
synthetic_99,0.0000000000,0.0000000000
synthetic_100,0.0000000000,0.0000000000
synthetic_101,0.0000000000,0.0000000000
synthetic_102,0.0000000000,0.0000000000
synthetic_103,0.0000000000,0.0000000000
synthetic_104,0.0000000000,0.0000000000
synthetic_105,0.0000000000,0.0000000000
synthetic_106,0.0000000000,0.0000000000
synthetic_107,0.0000000000,0.0000000000
synthetic_108,0.0000000000,0.0000000000
synthetic_109,0.0000000000,0.0000000000
synthetic_110,0.0000000000,0.0000000000
synthetic_111,0.0000000000,0.0000000000
synthetic_112,0.0000000000,0.0000000000
synthetic_113,0.0000000000,0.0000000000
synthetic_114,0.0000000000,0.0000000000
synthetic_115,0.0000000000,0.0000000000
synthetic_116,0.0000000000,0.0000000000
synthetic_117,0.0000000000,0.0000000000
synthetic_118,0.0000000000,0.0000000000
synthetic_119,0.0000000000,0.0000000000
synthetic_120,0.0000000000,0.0000000000
synthetic_121,0.0000000000,0.0000000000
synthetic_122,0.0000000000,0.0000000000
synthetic_123,0.0000000000,0.0000000000
synthetic_124,0.0000000000,0.0000000000
synthetic_125,0.0000000000,0.0000000000
synthetic_126,0.0000000000,0.0000000000
synthetic_127,0.0000000000,0.0000000000
synthetic_128,0.0000000000,0.0000000000
synthetic_129,0.0000000000,0.0000000000
synthetic_130,0.0000000000,0.0000000000
synthetic_131,0.0000000000,0.0000000000
synthetic_132,0.0000000000,0.0000000000
synthetic_133,0.0000000000,0.0000000000
synthetic_134,0.0000000000,0.0000000000
synthetic_135,0.0000000000,0.0000000000
synthetic_136,0.0000000000,0.0000000000
synthetic_137,0.0000000000,0.0000000000
synthetic_138,0.0000000000,0.0000000000
synthetic_139,0.0000000000,0.0000000000
synthetic_140,0.0000000000,0.0000000000
synthetic_141,0.0000000000,0.0000000000
synthetic_142,0.0000000000,0.0000000000
synthetic_143,0.0000000000,0.0000000000
synthetic_144,0.0000000000,0.0000000000
synthetic_145,0.0000000000,0.0000000000
synthetic_146,0.0000000000,0.0000000000
synthetic_147,0.0000000000,0.0000000000
synthetic_148,0.0000000000,0.0000000000
synthetic_149,0.0000000000,0.0000000000
