item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_120,0.6094983913,0.3905016087
synthetic_121,0.4348365663,0.5651634337
synthetic_122,0.4153486284,0.5846513716
synthetic_123,0.7134657143,0.2865342857
synthetic_124,0.3034981908,0.6965018092
synthetic_125,0.4985829643,0.5014170357
synthetic_126,0.6931851443,0.3068148557
synthetic_127,0.5990335588,0.4009664412
synthetic_128,0.4289203268,0.5710796732
synthetic_129,0.5764936464,0.4235063536
synthetic_130,0.6629565110,0.3370434890
synthetic_131,0.3876015820,0.6123984180
synthetic_132,0.4901213447,0.5098786553
synthetic_133,0.4533717615,0.5466282385
synthetic_134,0.5233937167,0.4766062833
synthetic_135,0.4626017448,0.5373982552
synthetic_136,0.4456665530,0.5543334470
synthetic_137,0.5751319901,0.4248680099
synthetic_138,0.4596922122,0.5403077878
synthetic_139,0.4013158425,0.5986841575
synthetic_140,0.4857360572,0.5142639428
synthetic_141,0.6072979445,0.3927020555
synthetic_142,0.4180239679,0.5819760321
synthetic_143,0.4194105051,0.5805894949
synthetic_144,0.6112855585,0.3887144415
synthetic_145,0.7200046172,0.2799953828
synthetic_146,0.4637269997,0.5362730003
synthetic_147,0.2563467903,0.7436532097
synthetic_148,0.6503674325,0.3496325675
synthetic_149,0.5140718243,0.4859281757
synthetic_150,0.5265948186,0.4734051814
synthetic_151,0.3777540793,0.6222459207
synthetic_152,0.4849750102,0.5150249898
synthetic_153,0.4140380737,0.5859619263
synthetic_154,0.2598942602,0.7401057398
synthetic_155,0.4991330718,0.5008669282
synthetic_156,0.7327032457,0.2672967543
synthetic_157,0.3501530551,0.6498469449
synthetic_158,0.4922076123,0.5077923877
synthetic_159,0.5331010257,0.4668989743
synthetic_160,0.4784838319,0.5215161681
synthetic_161,0.3070496096,0.6929503904
synthetic_162,0.2925126069,0.7074873931
synthetic_163,0.4869903474,0.5130096526
synthetic_164,0.6206955685,0.3793044315
synthetic_165,0.4123322277,0.5876677723
synthetic_166,0.4266256373,0.5733743627
synthetic_167,0.5765602416,0.4234397584
synthetic_168,0.6178032634,0.3821967366
synthetic_169,0.4642765368,0.5357234632
synthetic_170,0.6009392915,0.3990607085
synthetic_171,0.7251042600,0.2748957400
synthetic_172,0.5231529566,0.4768470434
synthetic_173,0.2799057383,0.7200942617
synthetic_174,0.6743975157,0.3256024843
synthetic_175,0.4608849211,0.5391150789
synthetic_176,0.4921211020,0.5078788980
synthetic_177,0.5409596250,0.4590403750
synthetic_178,0.6469725834,0.3530274166
synthetic_179,0.5592527671,0.4407472329
synthetic_180,0.4903338478,0.5096661522
synthetic_181,0.5453560823,0.4546439177
synthetic_182,0.5097584952,0.4902415048
synthetic_183,0.5610345846,0.4389654154
synthetic_184,0.3396180234,0.6603819766
synthetic_185,0.4619254276,0.5380745724
synthetic_186,0.5746048311,0.4253951689
synthetic_187,0.4128353149,0.5871646851
synthetic_188,0.3822200313,0.6177799687
synthetic_189,0.4865242888,0.5134757112
synthetic_190,0.5946461020,0.4053538980
synthetic_191,0.3571243235,0.6428756765
synthetic_192,0.5489568334,0.4510431666
synthetic_193,0.4960555714,0.5039444286
synthetic_194,0.4411260964,0.5588739036
synthetic_195,0.4245361314,0.5754638686
synthetic_196,0.5832621406,0.4167378594
synthetic_197,0.5199126167,0.4800873833
synthetic_198,0.3179390396,0.6820609604
synthetic_199,0.5423249021,0.4576750979
synthetic_200,0.4772867967,0.5227132033
synthetic_201,0.6485028689,0.3514971311
synthetic_202,0.4428784265,0.5571215735
synthetic_203,0.4266366319,0.5733633681
synthetic_204,0.5518621989,0.4481378011
synthetic_205,0.4782207107,0.5217792893
synthetic_206,0.4913859120,0.5086140880
synthetic_207,0.5285215182,0.4714784818
synthetic_208,0.5712157190,0.4287842810
synthetic_209,0.4194631168,0.5805368832
synthetic_210,0.5171452503,0.4828547497
synthetic_211,0.5707138313,0.4292861687
synthetic_212,0.4809688925,0.5190311075
synthetic_213,0.3149860908,0.6850139092
synthetic_214,0.4984691059,0.5015308941
synthetic_215,0.7358291232,0.2641708768
synthetic_216,0.3856252955,0.6143747045
synthetic_217,0.4895460598,0.5104539402
synthetic_218,0.4037648976,0.5962351024
synthetic_219,0.5810883781,0.4189116219
synthetic_220,0.5179776084,0.4820223916
synthetic_221,0.4851758943,0.5148241057
synthetic_222,0.6155055847,0.3844944153
synthetic_223,0.4753595796,0.5246404204
synthetic_224,0.3773399756,0.6226600244
synthetic_225,0.4990912020,0.5009087980
synthetic_226,0.5990275283,0.4009724717
synthetic_227,0.4191822364,0.5808177636
synthetic_228,0.4106917486,0.5893082514
synthetic_229,0.5990948420,0.4009051580
synthetic_230,0.7017315495,0.2982684505
synthetic_231,0.4303131692,0.5696868308
synthetic_232,0.2621809050,0.7378190950
synthetic_233,0.6792806025,0.3207193975
synthetic_234,0.4783956973,0.5216043027
synthetic_235,0.5239201216,0.4760798784
synthetic_236,0.4532630772,0.5467369228
synthetic_237,0.5287565676,0.4712434324
synthetic_238,0.4464587386,0.5535412614
synthetic_239,0.3372206717,0.6627793283
synthetic_240,0.5898321093,0.4101678907
synthetic_241,0.6348072993,0.3651927007
synthetic_242,0.4220771897,0.5779228103
synthetic_243,0.3849128304,0.6150871696
synthetic_244,0.6560476492,0.3439523508
synthetic_245,0.5750918497,0.4249081503
synthetic_246,0.3294623654,0.6705376346
synthetic_247,0.3388115674,0.6611884326
synthetic_248,0.6413359102,0.3586640898
synthetic_249,0.6719610704,0.3280389296
synthetic_250,0.2577432705,0.7422567295
synthetic_251,0.5870230500,0.4129769500
synthetic_252,0.5116016842,0.4883983158
synthetic_253,0.4433452576,0.5566547424
synthetic_254,0.4288431659,0.5711568341
synthetic_255,0.6042728481,0.3957271519
synthetic_256,0.6214004187,0.3785995813
synthetic_257,0.3141640493,0.6858359507
synthetic_258,0.4166218214,0.5833781786
synthetic_259,0.6081320742,0.3918679258
synthetic_260,0.6008531071,0.3991468929
synthetic_261,0.2650338598,0.7349661402
synthetic_262,0.4373985296,0.5626014704
synthetic_263,0.6735465019,0.3264534981
synthetic_264,0.5456539574,0.4543460426
synthetic_265,0.2882835729,0.7117164271
synthetic_266,0.4252253567,0.5747746433
synthetic_267,0.7446947675,0.2553052325
synthetic_268,0.3261982223,0.6738017777
synthetic_269,0.4624857135,0.5375142865
synthetic_270,0.6661662800,0.3338337200
synthetic_271,0.5839591833,0.4160408167
synthetic_272,0.3753038345,0.6246961655
synthetic_273,0.4792601024,0.5207398976
synthetic_274,0.7363090911,0.2636909089
synthetic_275,0.4567139092,0.5432860908
synthetic_276,0.4120557603,0.5879442397
synthetic_277,0.4077184048,0.5922815952
synthetic_278,0.7428971816,0.2571028184
synthetic_279,0.5424513964,0.4575486036
synthetic_280,0.3911120223,0.6088879777
synthetic_281,0.5955340666,0.4044659334
synthetic_282,0.7218173129,0.2781826871
synthetic_283,0.4298043154,0.5701956846
synthetic_284,0.3208140143,0.6791859857
synthetic_285,0.6927785838,0.3072214162
synthetic_286,0.5495927286,0.4504072714
synthetic_287,0.2506498431,0.7493501569
synthetic_288,0.3983772972,0.6016227028
synthetic_289,0.5628392843,0.4371607157
synthetic_290,0.3755410536,0.6244589464
synthetic_291,0.2911063365,0.7088936635
synthetic_292,0.6612842283,0.3387157717
synthetic_293,0.4999305141,0.5000694859
synthetic_294,0.5524561912,0.4475438088
synthetic_295,0.3404096767,0.6595903233
synthetic_296,0.4667561520,0.5332438480
synthetic_297,0.4690743707,0.5309256293
synthetic_298,0.2695320961,0.7304679039
synthetic_299,0.3465304300,0.6534695700
synthetic_300,0.7004215614,0.2995784386
synthetic_301,0.5059809783,0.4940190217
synthetic_302,0.3784178693,0.6215821307
synthetic_303,0.4234564715,0.5765435285
synthetic_304,0.7026057249,0.2973942751
synthetic_305,0.5693555631,0.4306444369
synthetic_306,0.5146759199,0.4853240801
synthetic_307,0.6911843470,0.3088156530
synthetic_308,0.5528109727,0.4471890273
synthetic_309,0.3021665818,0.6978334182
synthetic_310,0.5509516715,0.4490483285
synthetic_311,0.5352309548,0.4647690452
synthetic_312,0.4657888801,0.5342111199
synthetic_313,0.4558522639,0.5441477361
synthetic_314,0.6191224454,0.3808775546
synthetic_315,0.7256766926,0.2743233074
synthetic_316,0.4583474913,0.5416525087
synthetic_317,0.2569774694,0.7430225306
synthetic_318,0.6737245245,0.3262754755
synthetic_319,0.4798035697,0.5201964303
synthetic_320,0.5223364126,0.4776635874
synthetic_321,0.4674674614,0.5325325386
synthetic_322,0.5488140883,0.4511859117
synthetic_323,0.4731074461,0.5268925539
synthetic_324,0.3792365233,0.6207634767
synthetic_325,0.6060969731,0.3939030269
synthetic_326,0.5765979007,0.4234020993
synthetic_327,0.4897211886,0.5102788114
synthetic_328,0.3109933320,0.6890066680
synthetic_329,0.6703243860,0.3296756140
synthetic_330,0.6667832941,0.3332167059
synthetic_331,0.4234207872,0.5765792128
synthetic_332,0.4439524650,0.5560475350
synthetic_333,0.7182897309,0.2817102691
synthetic_334,0.5722795718,0.4277204282
synthetic_335,0.2941415689,0.7058584311
synthetic_336,0.5410696465,0.4589303535
synthetic_337,0.6414713106,0.3585286894
synthetic_338,0.3732546746,0.6267453254
synthetic_339,0.2735867478,0.7264132522
synthetic_340,0.4380987326,0.5619012674
synthetic_341,0.4890775300,0.5109224700
synthetic_342,0.3946454806,0.6053545194
synthetic_343,0.5181228948,0.4818771052
synthetic_344,0.4579133410,0.5420866590
synthetic_345,0.6919281633,0.3080718367
synthetic_346,0.3932458935,0.6067541065
synthetic_347,0.3291468880,0.6708531120
synthetic_348,0.4915635733,0.5084364267
synthetic_349,0.3937551680,0.6062448320
synthetic_350,0.3297585688,0.6702414312
synthetic_351,0.6339714274,0.3660285726
synthetic_352,0.5300629461,0.4699370539
synthetic_353,0.5505442169,0.4494557831
synthetic_354,0.2601602352,0.7398397648
synthetic_355,0.5491710324,0.4508289676
synthetic_356,0.6672949186,0.3327050814
synthetic_357,0.4856702230,0.5143297770
synthetic_358,0.4400027536,0.5599972464
synthetic_359,0.4890351860,0.5109648140
synthetic_360,0.5726143354,0.4273856646
synthetic_361,0.3680069775,0.6319930225
synthetic_362,0.5516813027,0.4483186973
synthetic_363,0.4977581251,0.5022418749
synthetic_364,0.4061439789,0.5938560211
synthetic_365,0.3660043477,0.6339956523
synthetic_366,0.5059830334,0.4940169666
synthetic_367,0.4765261518,0.5234738482
synthetic_368,0.4191491698,0.5808508302
synthetic_369,0.4827859916,0.5172140084
synthetic_370,0.5445263719,0.4554736281
synthetic_371,0.5056128719,0.4943871281
synthetic_372,0.4933844728,0.5066155272
synthetic_373,0.5872929728,0.4127070272
synthetic_374,0.7347405983,0.2652594017
synthetic_375,0.6134311550,0.3865688450
synthetic_376,0.3685701928,0.6314298072
synthetic_377,0.4323218502,0.5676781498
synthetic_378,0.7288872358,0.2711127642
synthetic_379,0.3445195331,0.6554804669
synthetic_380,0.3392488805,0.6607511195
synthetic_381,0.6682828242,0.3317171758
synthetic_382,0.6816061316,0.3183938684
synthetic_383,0.4748544774,0.5251455226
synthetic_384,0.4218121789,0.5781878211
synthetic_385,0.5070685879,0.4929314121
synthetic_386,0.6332485386,0.3667514614
synthetic_387,0.2442189153,0.7557810847
synthetic_388,0.6015235446,0.3984764554
synthetic_389,0.7145143249,0.2854856751
synthetic_390,0.4547932377,0.5452067623
synthetic_391,0.3921689902,0.6078310098
synthetic_392,0.6582916412,0.3417083588
synthetic_393,0.6905760696,0.3094239304
synthetic_394,0.2792422611,0.7207577389
synthetic_395,0.5360323902,0.4639676098
synthetic_396,0.4895347688,0.5104652312
synthetic_397,0.5856738070,0.4143261930
synthetic_398,0.4971221756,0.5028778244
synthetic_399,0.6099437895,0.3900562105
synthetic_400,0.7459980722,0.2540019278
synthetic_401,0.5420718318,0.4579281682
synthetic_402,0.2669827547,0.7330172453
synthetic_403,0.6231453239,0.3768546761
synthetic_404,0.5193028538,0.4806971462
synthetic_405,0.5330267992,0.4669732008
synthetic_406,0.4215808840,0.5784191160
synthetic_407,0.5180807398,0.4819192602
synthetic_408,0.4530124720,0.5469875280
synthetic_409,0.3598853070,0.6401146930
synthetic_410,0.6021336673,0.3978663327
synthetic_411,0.5790310415,0.4209689585
synthetic_412,0.4973507009,0.5026492991
synthetic_413,0.2984140604,0.7015859396
synthetic_414,0.6632927856,0.3367072144
synthetic_415,0.6932677036,0.3067322964
synthetic_416,0.4642886286,0.5357113714
synthetic_417,0.4857869542,0.5142130458
synthetic_418,0.7196474583,0.2803525417
synthetic_419,0.5091512241,0.4908487759
synthetic_420,0.3610673108,0.6389326892
synthetic_421,0.4621093072,0.5378906928
synthetic_422,0.7192663655,0.2807336345
synthetic_423,0.4261124982,0.5738875018
synthetic_424,0.2468031538,0.7531968462
synthetic_425,0.4010229112,0.5989770888
synthetic_426,0.5323301181,0.4676698819
synthetic_427,0.5221433920,0.4778566080
synthetic_428,0.4203812778,0.5796187222
synthetic_429,0.5310953963,0.4689046037
synthetic_430,0.5635703969,0.4364296031
synthetic_431,0.5136892609,0.4863107391
synthetic_432,0.4742380191,0.5257619809
synthetic_433,0.5985047139,0.4014952861
synthetic_434,0.5435486847,0.4564513153
synthetic_435,0.4917202877,0.5082797123
synthetic_436,0.5106817477,0.4893182523
synthetic_437,0.5486348738,0.4513651262
synthetic_438,0.5074699638,0.4925300362
synthetic_439,0.4414366311,0.5585633689
synthetic_440,0.4601240367,0.5398759633
synthetic_441,0.4672228234,0.5327771766
synthetic_442,0.2779265051,0.7220734949
synthetic_443,0.3163355564,0.6836644436
synthetic_444,0.6584861102,0.3415138898
synthetic_445,0.6022505593,0.3977494407
synthetic_446,0.2874385976,0.7125614024
synthetic_447,0.5133682739,0.4866317261
synthetic_448,0.7342434960,0.2657565040
synthetic_449,0.4679881996,0.5320118004
synthetic_450,0.3260767313,0.6739232687
synthetic_451,0.5450622703,0.4549377297
synthetic_452,0.7116541814,0.2883458186
synthetic_453,0.4458475886,0.5541524114
synthetic_454,0.3205996411,0.6794003589
synthetic_455,0.6753627918,0.3246372082
synthetic_456,0.5899227225,0.4100772775
synthetic_457,0.2603063165,0.7396936835
synthetic_458,0.3518236217,0.6481763783
synthetic_459,0.5046590571,0.4953409429
synthetic_460,0.3734135300,0.6265864700
synthetic_461,0.4067436158,0.5932563842
synthetic_462,0.6102913018,0.3897086982
synthetic_463,0.5181434237,0.4818565763
synthetic_464,0.4637278608,0.5362721392
synthetic_465,0.5069624781,0.4930375219
synthetic_466,0.5783951501,0.4216048499
synthetic_467,0.5156079998,0.4843920002
synthetic_468,0.3762083235,0.6237916765
synthetic_469,0.5606220145,0.4393779855
synthetic_470,0.6500984229,0.3499015771
synthetic_471,0.4201414883,0.5798585117
synthetic_472,0.4415854057,0.5584145943
synthetic_473,0.5572399613,0.4427600387
synthetic_474,0.5035316468,0.4964683532
synthetic_475,0.3252915357,0.6747084643
synthetic_476,0.2669792402,0.7330207598
synthetic_477,0.4624846469,0.5375153531
synthetic_478,0.6330715596,0.3669284404
synthetic_479,0.4580785755,0.5419214245
synthetic_480,0.3544246421,0.6455753579
synthetic_481,0.6284725373,0.3715274627
synthetic_482,0.6459293865,0.3540706135
synthetic_483,0.3841204949,0.6158795051
synthetic_484,0.4656867011,0.5343132989
synthetic_485,0.6391805771,0.3608194229
synthetic_486,0.5845108789,0.4154891211
synthetic_487,0.3807304518,0.6192695482
synthetic_488,0.4944217370,0.5055782630
synthetic_489,0.6385529917,0.3614470083
synthetic_490,0.4807494432,0.5192505568
synthetic_491,0.3247511389,0.6752488611
synthetic_492,0.4790519583,0.5209480417
synthetic_493,0.4202578245,0.5797421755
synthetic_494,0.2876836525,0.7123163475
synthetic_495,0.5633151563,0.4366848437
synthetic_496,0.6425590329,0.3574409671
synthetic_497,0.4437435894,0.5562564106
synthetic_498,0.3402173681,0.6597826319
synthetic_499,0.6685414282,0.3314585718
synthetic_500,0.6698891485,0.3301108515
synthetic_501,0.4448715547,0.5551284453
synthetic_502,0.4741990205,0.5258009795
synthetic_503,0.7193266604,0.2806733396
synthetic_504,0.5067217760,0.4932782240
synthetic_505,0.3745523119,0.6254476881
synthetic_506,0.4391095400,0.5608904600
synthetic_507,0.7350769008,0.2649230992
synthetic_508,0.4621614071,0.5378385929
synthetic_509,0.2634721258,0.7365278742
synthetic_510,0.4194883842,0.5805116158
synthetic_511,0.5902322196,0.4097677804
synthetic_512,0.5607632135,0.4392367865
synthetic_513,0.3396222590,0.6603777410
synthetic_514,0.6180974676,0.3819025324
synthetic_515,0.4802040987,0.5197959013
synthetic_516,0.4906313227,0.5093686773
synthetic_517,0.5581538638,0.4418461362
synthetic_518,0.7106430904,0.2893569096
synthetic_519,0.6402329322,0.3597670678
synthetic_520,0.4548373832,0.5451626168
synthetic_521,0.3895579625,0.6104420375
synthetic_522,0.6977536967,0.3022463033
synthetic_523,0.3574180223,0.6425819777
synthetic_524,0.5041668138,0.4958331862
synthetic_525,0.6204482273,0.3795517727
synthetic_526,0.5609125341,0.4390874659
synthetic_527,0.3776516247,0.6223483753
synthetic_528,0.4968662434,0.5031337566
synthetic_529,0.7164663794,0.2835336206
synthetic_530,0.4181474567,0.5818525433
synthetic_531,0.4873997708,0.5126002292
synthetic_532,0.3623138447,0.6376861553
synthetic_533,0.6287898904,0.3712101096
synthetic_534,0.5865206112,0.4134793888
synthetic_535,0.5009773905,0.4990226095
synthetic_536,0.6550720647,0.3449279353
synthetic_537,0.5793495313,0.4206504687
synthetic_538,0.3065608872,0.6934391128
synthetic_539,0.5372230637,0.4627769363
synthetic_540,0.4784879219,0.5215120781
synthetic_541,0.5929621265,0.4070378735
synthetic_542,0.5033447857,0.4966552143
synthetic_543,0.5545440324,0.4454559676
synthetic_544,0.7146602950,0.2853397050
synthetic_545,0.6189123334,0.3810876666
synthetic_546,0.3680435118,0.6319564882
synthetic_547,0.4398871063,0.5601128937
synthetic_548,0.7140116152,0.2859883848
synthetic_549,0.3918230037,0.6081769963
synthetic_550,0.2886697850,0.7113302150
synthetic_551,0.5861495693,0.4138504307
synthetic_552,0.6071431345,0.3928568655
synthetic_553,0.3663666465,0.6336333535
synthetic_554,0.3271112180,0.6728887820
synthetic_555,0.6344666558,0.3655333442
synthetic_556,0.5557098512,0.4442901488
synthetic_557,0.3584320364,0.6415679636
synthetic_558,0.4147159433,0.5852840567
synthetic_559,0.6782336054,0.3217663946
synthetic_560,0.5632275552,0.4367724448
synthetic_561,0.4984961358,0.5015038642
synthetic_562,0.6054177164,0.3945822836
synthetic_563,0.4641134829,0.5358865171
synthetic_564,0.4530937509,0.5469062491
synthetic_565,0.3884053048,0.6115946952
synthetic_566,0.7192928662,0.2807071338
synthetic_567,0.4428925673,0.5571074327
synthetic_568,0.2482693779,0.7517306221
synthetic_569,0.3844697694,0.6155302306
synthetic_570,0.4958739935,0.5041260065
synthetic_571,0.4145122941,0.5854877059
synthetic_572,0.5053507598,0.4946492402
synthetic_573,0.4480671813,0.5519328187
synthetic_574,0.7208799145,0.2791200855
synthetic_575,0.3188976171,0.6811023829
synthetic_576,0.3142659405,0.6857340595
synthetic_577,0.5657754633,0.4342245367
synthetic_578,0.4982481180,0.5017518820
synthetic_579,0.2562758915,0.7437241085
synthetic_580,0.4355828774,0.5644171226
synthetic_581,0.7385392031,0.2614607969
synthetic_582,0.3645608335,0.6354391665
synthetic_583,0.4443754026,0.5556245974
synthetic_584,0.6310654781,0.3689345219
synthetic_585,0.5816448807,0.4183551193
synthetic_586,0.3651913346,0.6348086654
synthetic_587,0.4022185149,0.5977814851
synthetic_588,0.7110419113,0.2889580887
synthetic_589,0.5637506005,0.4362493995
synthetic_590,0.3280062398,0.6719937602
synthetic_591,0.4778106581,0.5221893419
synthetic_592,0.7175776744,0.2824223256
synthetic_593,0.4425152547,0.5574847453
synthetic_594,0.2563675275,0.7436324725
synthetic_595,0.4145947719,0.5854052281
synthetic_596,0.5933019676,0.4066980324
synthetic_597,0.5645513749,0.4354486251
synthetic_598,0.3214908536,0.6785091464
synthetic_599,0.6428555683,0.3571444317
synthetic_600,0.4627434759,0.5372565241
synthetic_601,0.4578558482,0.5421441518
synthetic_602,0.5669178498,0.4330821502
synthetic_603,0.7389403293,0.2610596707
synthetic_604,0.6441755884,0.3558244116
synthetic_605,0.3829152578,0.6170847422
synthetic_606,0.3831413009,0.6168586991
synthetic_607,0.7457281337,0.2542718663
synthetic_608,0.3327569345,0.6672430655
synthetic_609,0.4280988279,0.5719011721
synthetic_610,0.6899851482,0.3100148518
synthetic_611,0.6830689704,0.3169310296
synthetic_612,0.5033542143,0.4966457857
synthetic_613,0.5480514331,0.4519485669
synthetic_614,0.5792253150,0.4207746850
synthetic_615,0.4723195793,0.5276804207
synthetic_616,0.4474827058,0.5525172942
synthetic_617,0.4916883333,0.5083116667
synthetic_618,0.4971784357,0.5028215643
synthetic_619,0.4163951525,0.5836048475
synthetic_620,0.3450306228,0.6549693772
synthetic_621,0.4631735846,0.5368264154
synthetic_622,0.4882567969,0.5117432031
synthetic_623,0.5090259821,0.4909740179
synthetic_624,0.3614172417,0.6385827583
synthetic_625,0.6809718359,0.3190281641
synthetic_626,0.4332771379,0.5667228621
synthetic_627,0.3275389403,0.6724610597
synthetic_628,0.4898438552,0.5101561448
synthetic_629,0.6286957545,0.3713042455
synthetic_630,0.4019987350,0.5980012650
synthetic_631,0.2898817066,0.7101182934
synthetic_632,0.6568563611,0.3431436389
synthetic_633,0.4865158783,0.5134841217
synthetic_634,0.5270229460,0.4729770540
synthetic_635,0.4669174565,0.5330825435
synthetic_636,0.5393180354,0.4606819646
synthetic_637,0.5004539901,0.4995460099
synthetic_638,0.3743475349,0.6256524651
synthetic_639,0.5637758943,0.4362241057
synthetic_640,0.6186642930,0.3813357070
synthetic_641,0.4629100349,0.5370899651
synthetic_642,0.3806405475,0.6193594525
synthetic_643,0.6179196160,0.3820803840
synthetic_644,0.5762544120,0.4237455880
synthetic_645,0.3476450385,0.6523549615
synthetic_646,0.2971203743,0.7028796257
synthetic_647,0.5848945052,0.4151054948
synthetic_648,0.7118618080,0.2881381920
synthetic_649,0.2946507556,0.7053492444
synthetic_650,0.5321475621,0.4678524379
synthetic_651,0.4863066026,0.5136933974
synthetic_652,0.5404637679,0.4595362321
synthetic_653,0.4797007204,0.5202992796
synthetic_654,0.6130308509,0.3869691491
synthetic_655,0.7049450410,0.2950549590
synthetic_656,0.4012560234,0.5987439766
synthetic_657,0.3087513469,0.6912486531
synthetic_658,0.6615141932,0.3384858068
synthetic_659,0.5238184778,0.4761815222
synthetic_660,0.3563290054,0.6436709946
synthetic_661,0.5132174089,0.4867825911
