item_SYNTHETIC,composition_a_SYNTHETIC,composition_b_SYNTHETIC
synthetic_129,0.5390342513,0.4609657487
synthetic_130,0.5831557352,0.4168442648
synthetic_131,0.4426437580,0.5573562420
synthetic_132,0.4949589812,0.5050410188
synthetic_133,0.4762058881,0.5237941119
synthetic_134,0.5119376740,0.4880623260
synthetic_135,0.4809158935,0.5190841065
synthetic_136,0.4722739662,0.5277260338
synthetic_137,0.5383394062,0.4616605938
synthetic_138,0.4794311764,0.5205688236
synthetic_139,0.4496420633,0.5503579367
synthetic_140,0.4927211951,0.5072788049
synthetic_141,0.5547535008,0.4452464992
synthetic_142,0.4581681200,0.5418318800
synthetic_143,0.4588756617,0.5411243383
synthetic_144,0.5567883565,0.4432116435
synthetic_145,0.6122670434,0.3877329566
synthetic_146,0.4814901044,0.5185098956
synthetic_147,0.3756652210,0.6243347790
synthetic_148,0.5767316035,0.4232683965
synthetic_149,0.5071807680,0.4928192320
synthetic_150,0.5135711772,0.4864288228
synthetic_151,0.4376186361,0.5623813639
synthetic_152,0.4923328374,0.5076671626
synthetic_153,0.4561341420,0.5438658580
synthetic_154,0.3774754737,0.6225245263
synthetic_155,0.4995576117,0.5004423883
synthetic_156,0.6187470777,0.3812529223
synthetic_157,0.4235339982,0.5764660018
synthetic_158,0.4960235910,0.5039764090
synthetic_159,0.5168912559,0.4831087441
synthetic_160,0.4890204278,0.5109795722
synthetic_161,0.4015385671,0.5984614329
synthetic_162,0.3941204214,0.6058795786
synthetic_163,0.4933612519,0.5066387481
synthetic_164,0.5615902284,0.4384097716
synthetic_165,0.4552636589,0.5447363411
synthetic_166,0.4625575005,0.5374424995
synthetic_167,0.5390682345,0.4609317655
synthetic_168,0.5601143024,0.4398856976
synthetic_169,0.4817705299,0.5182294701
synthetic_170,0.5515087182,0.4484912818
synthetic_171,0.6148693607,0.3851306393
synthetic_172,0.5118148156,0.4881851844
synthetic_173,0.3876872116,0.6123127884
synthetic_174,0.5889940116,0.4110059884
synthetic_175,0.4800398086,0.5199601914
synthetic_176,0.4959794454,0.5040205546
synthetic_177,0.5209014523,0.4790985477
synthetic_178,0.5749992323,0.4250007677
synthetic_179,0.5302363335,0.4697636665
synthetic_180,0.4950674202,0.5049325798
synthetic_181,0.5231449382,0.4768550618
synthetic_182,0.5049797019,0.4950202981
synthetic_183,0.5311455843,0.4688544157
synthetic_184,0.4181580344,0.5818419656
synthetic_185,0.4805707729,0.5194292271
synthetic_186,0.5380704001,0.4619295999
synthetic_187,0.4555203813,0.5444796187
synthetic_188,0.4398975848,0.5601024152
synthetic_189,0.4931234250,0.5068765750
synthetic_190,0.5482973411,0.4517026589
synthetic_191,0.4270913948,0.5729086052
synthetic_192,0.5249823799,0.4750176201
synthetic_193,0.4979871816,0.5020128184
synthetic_194,0.4699569983,0.5300430017
synthetic_195,0.4614912382,0.5385087618
synthetic_196,0.5424881735,0.4575118265
synthetic_197,0.5101612895,0.4898387105
synthetic_198,0.4070953783,0.5929046217
synthetic_199,0.5215981450,0.4784018550
synthetic_200,0.4884095879,0.5115904121
synthetic_201,0.5757801279,0.4242198721
synthetic_202,0.4708512019,0.5291487981
synthetic_203,0.4625631110,0.5374368890
synthetic_204,0.5264649706,0.4735350294
synthetic_205,0.4888861586,0.5111138414
synthetic_206,0.4956042823,0.5043957177
synthetic_207,0.5145543606,0.4854456394
synthetic_208,0.5363409564,0.4636590436
synthetic_209,0.4589025091,0.5410974909
synthetic_210,0.5087491189,0.4912508811
synthetic_211,0.5360848462,0.4639151538
synthetic_212,0.4902885394,0.5097114606
synthetic_213,0.4055885061,0.5944114939
synthetic_214,0.4992187939,0.5007812061
synthetic_215,0.6203421944,0.3796578056
synthetic_216,0.4416352708,0.5583647292
synthetic_217,0.4946654167,0.5053345833
synthetic_218,0.4508918015,0.5491081985
synthetic_219,0.5413789155,0.4586210845
synthetic_220,0.5091738663,0.4908261337
synthetic_221,0.4924353473,0.5075646527
synthetic_222,0.5589418106,0.4410581894
synthetic_223,0.4874261405,0.5125738595
synthetic_224,0.4374073215,0.5625926785
synthetic_225,0.4995362458,0.5004637542
synthetic_226,0.5505331568,0.4494668432
synthetic_227,0.4587591775,0.5412408225
synthetic_228,0.4544265322,0.5455734678
synthetic_229,0.5505675066,0.4494324934
synthetic_230,0.6029424060,0.3970575940
synthetic_231,0.4644392261,0.5355607739
synthetic_232,0.3786423349,0.6213576651
synthetic_233,0.5914858217,0.4085141783
synthetic_234,0.4889754532,0.5110245468
synthetic_235,0.5122062953,0.4877937047
synthetic_236,0.4761504272,0.5238495728
synthetic_237,0.5146743048,0.4853256952
synthetic_238,0.4726782138,0.5273217862
synthetic_239,0.4169346801,0.5830653199
synthetic_240,0.5458407893,0.4541592107
synthetic_241,0.5687913604,0.4312086396
synthetic_242,0.4602364549,0.5397635451
synthetic_243,0.4412717041,0.5587282959
synthetic_244,0.5796301843,0.4203698157
synthetic_245,0.5383189228,0.4616810772
synthetic_246,0.4129756627,0.5870243373
synthetic_247,0.4177465047,0.5822534953
synthetic_248,0.5721228716,0.4278771284
synthetic_249,0.5877507081,0.4122492919
synthetic_250,0.3763778365,0.6236221635
synthetic_251,0.5444073432,0.4555926568
synthetic_252,0.5059202702,0.4940797298
synthetic_253,0.4710894230,0.5289105770
synthetic_254,0.4636890922,0.5363109078
synthetic_255,0.5532098122,0.4467901878
synthetic_256,0.5619499092,0.4380500908
synthetic_257,0.4051690233,0.5948309767
synthetic_258,0.4574526130,0.5425473870
synthetic_259,0.5551791522,0.4448208478
synthetic_260,0.5514647387,0.4485352613
synthetic_261,0.3800981807,0.6199018193
synthetic_262,0.4680548432,0.5319451568
synthetic_263,0.5885597443,0.4114402557
synthetic_264,0.5232969420,0.4767030580
synthetic_265,0.3919623706,0.6080376294
synthetic_266,0.4618429457,0.5381570543
synthetic_267,0.6248662797,0.3751337203
synthetic_268,0.4113099899,0.5886900101
synthetic_269,0.4808566834,0.5191433166
synthetic_270,0.5847936612,0.4152063388
synthetic_271,0.5428438702,0.4571561298
synthetic_272,0.4363682908,0.5636317092
synthetic_273,0.4894165540,0.5105834460
synthetic_274,0.6205871191,0.3794128809
synthetic_275,0.4779113661,0.5220886339
synthetic_276,0.4551225793,0.5448774207
synthetic_277,0.4529092526,0.5470907474
synthetic_278,0.6239489824,0.3760510176
synthetic_279,0.5216626943,0.4783373057
synthetic_280,0.4444351147,0.5555648853
synthetic_281,0.5487504641,0.4512495359
synthetic_282,0.6131920512,0.3868079488
synthetic_283,0.4641795610,0.5358204390
synthetic_284,0.4085624607,0.5914375393
synthetic_285,0.5983737610,0.4016262390
synthetic_286,0.5253068735,0.4746931265
synthetic_287,0.3727581029,0.6272418971
synthetic_288,0.4481425411,0.5518574589
synthetic_289,0.5320665118,0.4679334882
synthetic_290,0.4364893423,0.5635106577
synthetic_291,0.3934028100,0.6065971900
synthetic_292,0.5823023793,0.4176976207
synthetic_293,0.4999645418,0.5000354582
synthetic_294,0.5267680814,0.4732319186
synthetic_295,0.4185620103,0.5814379897
synthetic_296,0.4830358627,0.5169641373
synthetic_297,0.4842188359,0.5157811641
synthetic_298,0.3823936039,0.6176063961
synthetic_299,0.4216853942,0.5783146058
synthetic_300,0.6022739269,0.3977260731
synthetic_301,0.5030520575,0.4969479425
synthetic_302,0.4379573642,0.5620426358
synthetic_303,0.4609402941,0.5390597059
synthetic_304,0.6033884924,0.3966115076
synthetic_305,0.5353917300,0.4646082700
synthetic_306,0.5074890344,0.4925109656
synthetic_307,0.5975602315,0.4024397685
synthetic_308,0.5269491243,0.4730508757
synthetic_309,0.3990467872,0.6009532128
synthetic_310,0.5260003339,0.4739996661
synthetic_311,0.5179781460,0.4820218540
synthetic_312,0.4825422697,0.5174577303
synthetic_313,0.4774716737,0.5225283263
synthetic_314,0.5607874731,0.4392125269
synthetic_315,0.6151614696,0.3848385304
synthetic_316,0.4787449734,0.5212550266
synthetic_317,0.3759870528,0.6240129472
synthetic_318,0.5886505882,0.4113494118
synthetic_319,0.4896938822,0.5103061178
synthetic_320,0.5113981381,0.4886018619
synthetic_321,0.4833988397,0.5166011603
synthetic_322,0.5249095380,0.4750904620
synthetic_323,0.4862768902,0.5137231098
synthetic_324,0.4383751185,0.5616248815
synthetic_325,0.5541406523,0.4458593477
synthetic_326,0.5390874516,0.4609125484
synthetic_327,0.4947547839,0.5052452161
synthetic_328,0.4035510251,0.5964489749
synthetic_329,0.5869155178,0.4130844822
synthetic_330,0.5851085198,0.4148914802
synthetic_331,0.4609220847,0.5390779153
synthetic_332,0.4713992773,0.5286007227
synthetic_333,0.6113919471,0.3886080529
synthetic_334,0.5368838342,0.4631161658
synthetic_335,0.3949516710,0.6050483290
synthetic_336,0.5209575955,0.4790424045
synthetic_337,0.5721919656,0.4278080344
synthetic_338,0.4353226167,0.5646773833
synthetic_339,0.3844626684,0.6155373316
synthetic_340,0.4684121526,0.5315878474
synthetic_341,0.4944263287,0.5055736713
synthetic_342,0.4462382174,0.5537617826
synthetic_343,0.5092480051,0.4907519949
synthetic_344,0.4785234291,0.5214765709
synthetic_345,0.5979397965,0.4020602035
synthetic_346,0.4455240164,0.5544759836
synthetic_347,0.4128146765,0.5871853235
synthetic_348,0.4956949418,0.5043050582
synthetic_349,0.4457838962,0.5542161038
synthetic_350,0.4131268135,0.5868731865
synthetic_351,0.5683648200,0.4316351800
synthetic_352,0.5153409420,0.4846590580
synthetic_353,0.5257924123,0.4742075877
synthetic_354,0.3776111992,0.6223888008
synthetic_355,0.5250916844,0.4749083156
synthetic_356,0.5853695987,0.4146304013
synthetic_357,0.4926876003,0.5073123997
synthetic_358,0.4693837632,0.5306162368
synthetic_359,0.4944047209,0.5055952791
synthetic_360,0.5370546620,0.4629453380
synthetic_361,0.4326447482,0.5673552518
synthetic_362,0.5263726604,0.4736273396
synthetic_363,0.4988559846,0.5011440154
synthetic_364,0.4521058325,0.5478941675
synthetic_365,0.4316228182,0.5683771818
synthetic_366,0.5030531062,0.4969468938
synthetic_367,0.4880214353,0.5119785647
synthetic_368,0.4587423038,0.5412576962
synthetic_369,0.4912157943,0.5087842057
synthetic_370,0.5227215419,0.4772784581
synthetic_371,0.5028642151,0.4971357849
synthetic_372,0.4966241360,0.5033758640
synthetic_373,0.5445450831,0.4554549169
synthetic_374,0.6197867266,0.3802132734
synthetic_375,0.5578832416,0.4421167584
synthetic_376,0.4329321536,0.5670678464
synthetic_377,0.4654642440,0.5345357560
synthetic_378,0.6167997906,0.3832002094
synthetic_379,0.4206592455,0.5793407545
synthetic_380,0.4179696629,0.5820303371
synthetic_381,0.5858737210,0.4141262790
synthetic_382,0.5926725253,0.4073274747
synthetic_383,0.4871683898,0.5128316102
synthetic_384,0.4601012215,0.5398987785
synthetic_385,0.5036070582,0.4963929418
synthetic_386,0.5679959342,0.4320040658
synthetic_387,0.3694764388,0.6305235612
synthetic_388,0.5518068590,0.4481931410
synthetic_389,0.6094653800,0.3905346200
synthetic_390,0.4769312590,0.5230687410
synthetic_391,0.4449744791,0.5550255209
synthetic_392,0.5807752799,0.4192247201
synthetic_393,0.5972498311,0.4027501689
synthetic_394,0.3873486432,0.6126513568
synthetic_395,0.5183871137,0.4816128863
synthetic_396,0.4946596550,0.5053403450
synthetic_397,0.5437188325,0.4562811675
synthetic_398,0.4985314634,0.5014685366
synthetic_399,0.5561036597,0.4438963403
synthetic_400,0.6255313483,0.3744686517
synthetic_401,0.5214690047,0.4785309953
synthetic_402,0.3810926902,0.6189073098
synthetic_403,0.5628403240,0.4371596760
synthetic_404,0.5098501311,0.4901498689
synthetic_405,0.5168533785,0.4831466215
synthetic_406,0.4599831930,0.5400168070
synthetic_407,0.5092264936,0.4907735064
synthetic_408,0.4760225448,0.5239774552
synthetic_409,0.4285003082,0.5714996918
synthetic_410,0.5521182010,0.4478817990
synthetic_411,0.5403290689,0.4596709311
synthetic_412,0.4986480785,0.5013519215
synthetic_413,0.3971318979,0.6028681021
synthetic_414,0.5833273341,0.4166726659
synthetic_415,0.5986233559,0.4013766441
synthetic_416,0.4817767003,0.5182232997
synthetic_417,0.4927471675,0.5072528325
synthetic_418,0.6120847873,0.3879152127
synthetic_419,0.5046698151,0.4953301849
synthetic_420,0.4291034777,0.5708965223
synthetic_421,0.4806646056,0.5193353944
synthetic_422,0.6118903179,0.3881096821
synthetic_423,0.4622956487,0.5377043513
synthetic_424,0.3707951603,0.6292048397
synthetic_425,0.4494925822,0.5505074178
synthetic_426,0.5164978664,0.4835021336
synthetic_427,0.5112996408,0.4887003592
synthetic_428,0.4593710412,0.5406289588
synthetic_429,0.5158677952,0.4841322048
synthetic_430,0.5324395942,0.4675604058
synthetic_431,0.5069855481,0.4930144519
synthetic_432,0.4868538149,0.5131461851
synthetic_433,0.5502663677,0.4497336323
synthetic_434,0.5222226340,0.4777773660
synthetic_435,0.4957749122,0.5042250878
synthetic_436,0.5054508321,0.4945491679
synthetic_437,0.5248180859,0.4751819141
synthetic_438,0.5038118780,0.4961881220
synthetic_439,0.4701154623,0.5298845377
synthetic_440,0.4796515339,0.5203484661
synthetic_441,0.4832740023,0.5167259977
synthetic_442,0.3866772207,0.6133227793
synthetic_443,0.4062771304,0.5937228696
synthetic_444,0.5808745164,0.4191254836
synthetic_445,0.5521778503,0.4478221497
synthetic_446,0.3915311847,0.6084688153
synthetic_447,0.5068217504,0.4931782496
synthetic_448,0.6195330583,0.3804669417
synthetic_449,0.4836645693,0.5163354307
synthetic_450,0.4112479938,0.5887520062
synthetic_451,0.5229950076,0.4770049924
synthetic_452,0.6080058658,0.3919941342
synthetic_453,0.4723663476,0.5276336524
synthetic_454,0.4084530674,0.5915469326
synthetic_455,0.5894865862,0.4105134138
synthetic_456,0.5458870287,0.4541129713
synthetic_457,0.3776857436,0.6223142564
synthetic_458,0.4243864784,0.5756135216
synthetic_459,0.5023774890,0.4976225110
synthetic_460,0.4354036797,0.5645963203
synthetic_461,0.4524118236,0.5475881764
synthetic_462,0.5562809932,0.4437190068
synthetic_463,0.5092584808,0.4907415192
synthetic_464,0.4814905438,0.5185094562
synthetic_465,0.5035529110,0.4964470890
synthetic_466,0.5400045773,0.4599954227
synthetic_467,0.5079646692,0.4920353308
synthetic_468,0.4368298462,0.5631701538
synthetic_469,0.5309350523,0.4690649477
synthetic_470,0.5765943296,0.4234056704
synthetic_471,0.4592486780,0.5407513220
synthetic_472,0.4701913811,0.5298086189
synthetic_473,0.5292092107,0.4707907893
synthetic_474,0.5018021783,0.4981978217
synthetic_475,0.4108473132,0.5891526868
synthetic_476,0.3810908967,0.6189091033
synthetic_477,0.4808561392,0.5191438608
synthetic_478,0.5679056228,0.4320943772
synthetic_479,0.4786077472,0.5213922528
synthetic_480,0.4257137635,0.5742862365
synthetic_481,0.5655587692,0.4344412308
synthetic_482,0.5744668952,0.4255331048
synthetic_483,0.4408673800,0.5591326200
synthetic_484,0.4824901283,0.5175098717
synthetic_485,0.5710230180,0.4289769820
synthetic_486,0.5431253972,0.4568746028
synthetic_487,0.4391374612,0.5608625388
synthetic_488,0.4971534457,0.5028465543
synthetic_489,0.5707027649,0.4292972351
synthetic_490,0.4901765557,0.5098234443
synthetic_491,0.4105715519,0.5894284481
synthetic_492,0.4893103393,0.5106896607
synthetic_493,0.4593080437,0.5406919563
synthetic_494,0.3916562348,0.6083437652
synthetic_495,0.5323093465,0.4676906535
synthetic_496,0.5727470238,0.4272529762
synthetic_497,0.4712926894,0.5287073106
synthetic_498,0.4184638764,0.5815361236
synthetic_499,0.5860056851,0.4139943149
synthetic_500,0.5866934187,0.4133065813
synthetic_501,0.4718682833,0.5281317167
synthetic_502,0.4868339141,0.5131660859
synthetic_503,0.6119210861,0.3880789139
synthetic_504,0.5034300822,0.4965699178
synthetic_505,0.4359847933,0.5640152067
synthetic_506,0.4689279616,0.5310720384
synthetic_507,0.6199583397,0.3800416603
synthetic_508,0.4806911919,0.5193088081
synthetic_509,0.3793012372,0.6206987628
synthetic_510,0.4589154029,0.5410845971
synthetic_511,0.5460449633,0.4539550367
synthetic_512,0.5310071053,0.4689928947
synthetic_513,0.4181601958,0.5818398042
synthetic_514,0.5602644330,0.4397355670
synthetic_515,0.4898982697,0.5101017303
synthetic_516,0.4952192199,0.5047807801
synthetic_517,0.5296755697,0.4703244303
synthetic_518,0.6074899121,0.3925100879
synthetic_519,0.5715600285,0.4284399715
synthetic_520,0.4769537861,0.5230462139
synthetic_521,0.4436420873,0.5563579127
synthetic_522,0.6009125314,0.3990874686
synthetic_523,0.4272412676,0.5727587324
synthetic_524,0.5021263002,0.4978736998
synthetic_525,0.5614640117,0.4385359883
synthetic_526,0.5310833027,0.4689166973
synthetic_527,0.4375663542,0.5624336458
synthetic_528,0.4984008627,0.5015991373
synthetic_529,0.6104615017,0.3895384983
synthetic_530,0.4582311356,0.5417688644
synthetic_531,0.4935701782,0.5064298218
synthetic_532,0.4297395765,0.5702604235
synthetic_533,0.5657207125,0.4342792875
synthetic_534,0.5441509516,0.4558490484
synthetic_535,0.5004987565,0.4995012435
synthetic_536,0.5791323493,0.4208676507
synthetic_537,0.5404915923,0.4595084077
synthetic_538,0.4012891750,0.5987108250
synthetic_539,0.5189947073,0.4810052927
synthetic_540,0.4890225149,0.5109774851
synthetic_541,0.5474380185,0.4525619815
synthetic_542,0.5017068242,0.4982931758
synthetic_543,0.5278334943,0.4721665057
synthetic_544,0.6095398676,0.3904601324
synthetic_545,0.5606802542,0.4393197458
synthetic_546,0.4326633915,0.5673366085
synthetic_547,0.4693247491,0.5306752509
synthetic_548,0.6092088502,0.3907911498
synthetic_549,0.4447979243,0.5552020757
synthetic_550,0.3921594523,0.6078405477
synthetic_551,0.5439616111,0.4560383889
synthetic_552,0.5546745022,0.4453254978
synthetic_553,0.4318076971,0.5681923029
synthetic_554,0.4117758862,0.5882241138
synthetic_555,0.5686175321,0.4313824679
synthetic_556,0.5284284047,0.4715715953
synthetic_557,0.4277587129,0.5722412871
synthetic_558,0.4564800548,0.5435199452
synthetic_559,0.5909515453,0.4090484547
synthetic_560,0.5322646441,0.4677353559
synthetic_561,0.4992325871,0.5007674129
synthetic_562,0.5537940316,0.4462059684
synthetic_563,0.4816873245,0.5183126755
synthetic_564,0.4760640210,0.5239359790
synthetic_565,0.4430538929,0.5569461071
synthetic_566,0.6119038411,0.3880961589
synthetic_567,0.4708584178,0.5291415822
synthetic_568,0.3715433656,0.6284566344
synthetic_569,0.4410456127,0.5589543873
synthetic_570,0.4978945235,0.5021054765
synthetic_571,0.4563761338,0.5436238662
synthetic_572,0.5027304608,0.4972695392
synthetic_573,0.4734989925,0.5265010075
synthetic_574,0.6127137024,0.3872862976
synthetic_575,0.4075845347,0.5924154653
synthetic_576,0.4052210177,0.5947789823
synthetic_577,0.5335648264,0.4664351736
synthetic_578,0.4991060250,0.5008939750
synthetic_579,0.3756290418,0.6243709582
synthetic_580,0.4671283267,0.5328716733
synthetic_581,0.6217251319,0.3782748681
synthetic_582,0.4308862015,0.5691137985
synthetic_583,0.4716150999,0.5283849001
synthetic_584,0.5668819314,0.4331180686
synthetic_585,0.5416628954,0.4583371046
synthetic_586,0.4312079424,0.5687920576
synthetic_587,0.4501026916,0.5498973084
synthetic_588,0.6076934280,0.3923065720
synthetic_589,0.5325315510,0.4674684490
synthetic_590,0.4122326105,0.5877673895
synthetic_591,0.4886769112,0.5113230888
synthetic_592,0.6110285890,0.3889714110
synthetic_593,0.4706658775,0.5293341225
synthetic_594,0.3756758031,0.6243241969
synthetic_595,0.4564182217,0.5435817783
synthetic_596,0.5476114373,0.4523885627
synthetic_597,0.5329401814,0.4670598186
synthetic_598,0.4089078478,0.5910921522
synthetic_599,0.5728983441,0.4271016559
synthetic_600,0.4809882181,0.5190117819
synthetic_601,0.4784940908,0.5215059092
synthetic_602,0.5341477794,0.4658522206
synthetic_603,0.6219298243,0.3780701757
synthetic_604,0.5735719424,0.4264280576
synthetic_605,0.4402523547,0.5597476453
synthetic_606,0.4403677032,0.5596322968
synthetic_607,0.6253936003,0.3746063997
synthetic_608,0.4146568616,0.5853431384
synthetic_609,0.4633092609,0.5366907391
synthetic_610,0.5969482875,0.4030517125
synthetic_611,0.5934190032,0.4065809968
synthetic_612,0.5017116356,0.4982883644
synthetic_613,0.5245203596,0.4754796404
synthetic_614,0.5404282055,0.4595717945
synthetic_615,0.4858748465,0.5141251535
synthetic_616,0.4732007381,0.5267992619
synthetic_617,0.4957586061,0.5042413939
synthetic_618,0.4985601726,0.5014398274
synthetic_619,0.4573369452,0.5426630548
synthetic_620,0.4209200515,0.5790799485
synthetic_621,0.4812077000,0.5187923000
synthetic_622,0.4940075135,0.5059924865
synthetic_623,0.5046059048,0.4953940952
synthetic_624,0.4292820454,0.5707179546
synthetic_625,0.5923488480,0.4076511520
synthetic_626,0.4659517216,0.5340482784
synthetic_627,0.4119941503,0.5880058497
synthetic_628,0.4948173799,0.5051826201
synthetic_629,0.5656726756,0.4343273244
synthetic_630,0.4499905393,0.5500094607
synthetic_631,0.3927778887,0.6072221113
synthetic_632,0.5800428651,0.4199571349
synthetic_633,0.4931191332,0.5068808668
synthetic_634,0.5137896481,0.4862103519
synthetic_635,0.4831181755,0.5168818245
synthetic_636,0.5200637588,0.4799362412
synthetic_637,0.5002316684,0.4997683316
synthetic_638,0.4358802968,0.5641197032
synthetic_639,0.5325444583,0.4674555417
synthetic_640,0.5605536806,0.4394463194
synthetic_641,0.4810732121,0.5189267879
synthetic_642,0.4390915836,0.5609084164
synthetic_643,0.5601736764,0.4398263236
synthetic_644,0.5389121714,0.4610878286
synthetic_645,0.4222541723,0.5777458277
synthetic_646,0.3964717376,0.6035282624
synthetic_647,0.5433211594,0.4566788406
synthetic_648,0.6081118164,0.3918881836
synthetic_649,0.3952115059,0.6047884941
synthetic_650,0.5164047091,0.4835952909
synthetic_651,0.4930123410,0.5069876590
synthetic_652,0.5206484193,0.4793515807
synthetic_653,0.4896413988,0.5103586012
synthetic_654,0.5576789688,0.4423210312
synthetic_655,0.6045822315,0.3954177685
synthetic_656,0.4496115379,0.5503884621
synthetic_657,0.4024069535,0.5975930465
synthetic_658,0.5824197290,0.4175802710
synthetic_659,0.5121544271,0.4878455729
synthetic_660,0.4266855488,0.5733144512
synthetic_661,0.5067447649,0.4932552351
