c5_color,c5_color_error,c5_s1,c5_s1_error,c5_s2,c5_s2_error,c5_s3,c5_s3_error,c5_luminosity,c5_luminosity_error,c5_reference_time_error,c5_predicted_redshift,c5_predicted_redshift_error,c5_amplitude,unit,epoch
-0.017038949,0.15548237,-0.0044353073,0.9976077,-0.0022628605,0.99931777,-0.0021871328,0.9894508,-27.36440310762508,0.026383996,19.930576,0.27600008,0.2514179,41615.266,1203,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.23661832344287,0.31948978,19.930426,0.27599964,0.25141838,58.632793,1212,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.20631455994483,0.19762579,19.930548,0.27600136,0.2514223,143.22292,1216,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.72613195839265,0.109436534,19.930578,0.27599987,0.25141832,231.17729,1218,E1
-0.017041847,0.15548587,-0.0044185882,0.99759525,-0.0022803172,0.9993148,-0.0022041053,0.9894563,-22.517473102304557,0.08125326,19.930508,0.2759998,0.2514184,479.1615,1220,E1
-0.017043963,0.15548545,-0.0044065183,0.9975879,-0.0022850782,0.999305,-0.0022068173,0.98945194,-21.039492966801816,0.1524801,19.930437,0.27599934,0.25141817,122.8264,1222,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-21.232317252275877,0.22797582,19.930426,0.27599964,0.25141838,146.69647,1234,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.829620642778806,0.2525047,19.930426,0.27599964,0.25141838,101.23755,1239,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.439810272225102,0.20927605,19.930548,0.27600136,0.2514223,177.58702,1240,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-22.646418136981517,0.12500572,19.930578,0.27599987,0.25141832,539.5845,1249,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.609152121660642,0.2995702,19.930426,0.27599964,0.25141838,82.63302,1253,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.6179166263614,0.11454722,19.930578,0.27599987,0.25141832,209.24687,1271,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-21.979806306035215,0.18960041,19.930437,0.27599934,0.25141817,292.02283,1274,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.08138327064851,0.13046117,19.930578,0.27599987,0.25141832,127.657364,1277,E1
-0.017039677,0.15548167,-0.0044178506,0.9975891,-0.0022962987,0.99932194,-0.0022075102,0.98945755,-21.12128450275469,0.14272898,19.930511,0.2760011,0.25141948,132.43454,1286,E1
-0.017040092,0.155482,-0.0044377586,0.997596,-0.0022885278,0.99931777,-0.002195038,0.98945546,-23.85505876894141,0.05173278,19.930536,0.27599984,0.25141773,1642.54,1289,E1
-0.017041411,0.15548609,-0.0044134175,0.9975957,-0.002270393,0.9993127,-0.0021800846,0.9894437,-21.95832063556719,0.09342338,19.930664,0.2760011,0.25142273,286.29633,1291,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.381368918535642,0.25661713,19.930426,0.27599964,0.25141838,66.994705,1314,E1
-0.017039496,0.15548263,-0.004437982,0.99760187,-0.0022841021,0.9993192,-0.002195008,0.989455,-25.775571388629466,0.03484428,19.930511,0.27599987,0.25141788,9632.097,1316,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.350506348041087,0.12834051,19.930578,0.27599987,0.25141832,163.56648,1320,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-21.224604966313535,0.16142005,19.930437,0.27599934,0.25141817,145.6585,1325,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-21.697703301152337,0.100175306,19.930542,0.2760014,0.25142238,225.19978,1335,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-20.784657838017637,0.16416456,19.930437,0.27599934,0.25141817,97.13085,1336,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-21.07006013599127,0.17666805,19.930437,0.27599934,0.25141817,126.333466,1342,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.27711896431201,0.2800455,19.930426,0.27599964,0.25141838,60.861214,1344,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-20.519518371590337,0.3791201,19.930548,0.27600136,0.2514223,76.08419,1346,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.981535239336424,0.31635547,19.930426,0.27599964,0.25141838,116.441376,1349,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.345073981401853,0.31914032,19.930426,0.27599964,0.25141838,64.79219,1350,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.54481153022998,0.26643518,19.930426,0.27599964,0.25141838,77.878494,1358,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.845953506854563,0.1117267,19.930578,0.27599987,0.25141832,258.15094,1359,E1
-0.01703911,0.155482,-0.0044298386,0.9975964,-0.0022851974,0.99932265,-0.0021901056,0.98945254,-21.66946759008662,0.07786867,19.930576,0.27599978,0.2514181,219.42178,1362,E1
-0.017039677,0.15548167,-0.0044178506,0.9975891,-0.0022962987,0.99932194,-0.0022075102,0.98945755,-21.230562227974417,0.14116703,19.930511,0.2760011,0.25141948,146.45787,1363,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.067232604988774,0.20233288,19.930548,0.27600136,0.2514223,126.00273,1367,E1
-0.017042818,0.15548623,-0.0044186106,0.9976038,-0.00228066,0.9993153,-0.0021821111,0.9894517,-21.09467023535644,0.14063357,19.930542,0.2760014,0.25142235,129.22739,1374,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-21.338489813921385,0.2817837,19.930426,0.27599964,0.25141838,161.76677,1382,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.58383397590869,0.35523656,19.930426,0.27599964,0.25141838,80.72841,1384,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-21.493452353594236,0.22296971,19.930426,0.27599964,0.25141838,186.58406,1388,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.511984390643626,0.12370103,19.930578,0.27599987,0.25141832,189.79558,1392,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-22.24735116577979,0.18418857,19.930548,0.27600136,0.2514223,373.6175,1397,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-20.67434739685889,0.30235052,19.930548,0.27600136,0.2514223,87.74566,1411,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.360037131426267,0.2544682,19.930426,0.27599964,0.25141838,65.691376,1421,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-21.950079857548822,0.110444054,19.930542,0.2760014,0.25142238,284.13086,1430,E1
-0.017038906,0.15548421,-0.004428691,0.9975984,-0.0022745356,0.9993132,-0.0021925196,0.9894512,-24.470868379867326,0.03772375,19.930506,0.27599657,0.25141472,2896.356,1431,E1
-0.017039234,0.15548551,-0.0044256514,0.9976069,-0.0022748783,0.99931604,-0.0021959767,0.98945016,-24.234938505730725,0.03985951,19.930573,0.27599886,0.25141895,2330.6218,1436,E1
-0.017043963,0.15548545,-0.0044065183,0.9975879,-0.0022850782,0.999305,-0.0022068173,0.98945194,-20.59922731128424,0.15683773,19.930437,0.27599934,0.25141817,81.8813,1437,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.377148147591313,0.15802005,19.930548,0.27600136,0.2514223,167.62796,1438,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.35098886109229,0.1878134,19.930548,0.27600136,0.2514223,163.63748,1443,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.430971427080564,0.2514773,19.930426,0.27599964,0.25141838,70.12647,1458,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.342882629402837,0.24967206,19.930548,0.27600136,0.2514223,162.42012,1460,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.23507337105029,0.33596897,19.930426,0.27599964,0.25141838,58.549423,1465,E1
-0.017039677,0.15548167,-0.0044178506,0.9975891,-0.0022962987,0.99932194,-0.0022075102,0.98945755,-21.47599985004473,0.13991717,19.930511,0.2760011,0.25141948,183.60637,1474,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.378906769183665,0.11999288,19.930578,0.27599987,0.25141832,167.90158,1485,E1
-0.017042818,0.15548623,-0.0044186106,0.9976038,-0.00228066,0.9993153,-0.0021821111,0.9894517,-24.07850927039062,0.12444268,19.930542,0.2760014,0.25142235,2017.857,1488,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-20.24520158387061,0.22158596,19.930548,0.27600136,0.2514223,59.0973,1494,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.37309121704932,0.2166087,19.930548,0.27600136,0.2514223,167.00275,1497,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-20.570204254158696,0.23514348,19.930548,0.27600136,0.2514223,79.72021,1502,E1
-0.017040092,0.155482,-0.0044377586,0.997596,-0.0022885278,0.99931777,-0.002195038,0.98945546,-24.231662849141607,0.053442508,19.930536,0.27599984,0.25141773,2323.578,1508,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-20.501765610844785,0.19681022,19.930437,0.27599934,0.25141817,74.85154,1510,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-20.481512542732915,0.2780456,19.930548,0.27600136,0.2514223,73.46698,1512,E1
-0.017041326,0.15548594,-0.0044253757,0.9976061,-0.002284795,0.9993212,-0.0021909252,0.98944974,-24.21033241840417,0.042328976,19.930552,0.2759987,0.2514192,2278.3975,1515,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-21.42128461523925,0.12112509,19.930542,0.2760014,0.25142238,174.58246,1521,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-20.867190720708066,0.18566054,19.930437,0.27599934,0.25141817,104.802315,1523,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-20.738096710213384,0.15972622,19.930548,0.27600136,0.2514223,93.05201,1524,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-21.72018754687994,0.18720445,19.930437,0.27599934,0.25141817,229.91615,1528,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.476282592781743,0.23354393,19.930548,0.27600136,0.2514223,183.65399,1537,E1
-0.01704283,0.15548673,-0.0044243475,0.99760264,-0.0022798777,0.9993167,-0.0021816269,0.98945045,-22.635778546335104,0.07881674,19.930532,0.27600005,0.2514214,534.32214,1553,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.691957755205564,0.2483417,19.930426,0.27599964,0.25141838,89.18171,1556,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-23.03419737282136,0.12016599,19.930578,0.27599987,0.25141832,771.2072,1570,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-21.632210671147455,0.11155379,19.930542,0.2760014,0.25142238,212.01715,1571,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-22.078289925297845,0.11706132,19.930542,0.2760014,0.25142238,319.74408,1578,E1
-0.017041199,0.1554856,-0.004417344,0.99759686,-0.0022725835,0.9993131,-0.0021793395,0.9894458,-22.026353140773104,0.089268535,19.930649,0.27600038,0.25142202,304.81183,1579,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-22.050425469121087,0.11414245,19.930542,0.2760014,0.25142238,311.6429,1580,E1
-0.017042818,0.15548623,-0.0044186106,0.9976038,-0.00228066,0.9993153,-0.0021821111,0.9894517,-21.932293831547845,0.124585524,19.930542,0.2760014,0.25142235,279.51447,1582,E1
-0.017041199,0.1554856,-0.004417344,0.99759686,-0.0022725835,0.9993131,-0.0021793395,0.9894458,-22.31746031850748,0.08990215,19.930649,0.27600038,0.25142202,398.54202,1588,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.412249084480962,0.2063686,19.930548,0.27600136,0.2514223,173.13565,1594,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.050814147957524,0.23041674,19.930548,0.27600136,0.2514223,124.1116,1596,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-21.942295967778314,0.10419185,19.930542,0.2760014,0.25142238,282.1013,1600,E1
-0.017041199,0.1554856,-0.004417344,0.99759686,-0.0022725835,0.9993131,-0.0021793395,0.9894458,-22.572036047877596,0.09150198,19.930649,0.27600038,0.25142202,503.8544,1601,E1
-0.017041199,0.1554856,-0.004417344,0.99759686,-0.0022725835,0.9993131,-0.0021793395,0.9894458,-22.469945212306307,0.09093602,19.930649,0.27600038,0.25142202,458.6359,1604,E1
-0.017041199,0.1554856,-0.004417344,0.99759686,-0.0022725835,0.9993131,-0.0021793395,0.9894458,-22.13978697866373,0.087448694,19.930649,0.27600038,0.25142202,338.3801,1607,E1
-0.017043198,0.15548587,-0.004433564,0.9975926,-0.002284333,0.99931604,-0.002191566,0.98945653,-22.421605829182596,0.0847738,19.930597,0.27599874,0.25141928,438.6704,1609,E1
-0.017042622,0.15548518,-0.0044236025,0.9975909,-0.0022820905,0.99931395,-0.0022093505,0.9894564,-21.45588211341893,0.105094604,19.930521,0.27600035,0.25141895,180.23676,1617,E1
-0.017042583,0.15548533,-0.0044221124,0.99759173,-0.0022831485,0.9993138,-0.0022096783,0.98945683,-21.842983582478595,0.09042328,19.930515,0.27600008,0.25141865,257.44528,1624,E1
-0.017043963,0.15548545,-0.0044065183,0.9975879,-0.0022850782,0.999305,-0.0022068173,0.98945194,-21.910769822270566,0.16283937,19.930437,0.27599934,0.25141817,274.03284,1628,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.60548810493701,0.21630271,19.930426,0.27599964,0.25141838,82.3547,1631,E1
-0.017039936,0.15548542,-0.004443056,0.99759823,-0.002270788,0.9993244,-0.0021806657,0.9894516,-25.545512463255633,0.027339386,19.930658,0.27599847,0.25141966,7792.961,1635,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.17765473938819,0.185693,19.930548,0.27600136,0.2514223,139.49178,1640,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-21.252622010380918,0.16123891,19.930437,0.27599934,0.25141817,149.4662,1642,E1
-0.017042737,0.15548593,-0.0044286465,0.9975944,-0.0022863373,0.9993149,-0.0021867082,0.9894554,-22.286596918682875,0.08432312,19.930603,0.27599883,0.25141948,387.37805,1646,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.546377463457517,0.247477,19.930426,0.27599964,0.25141838,77.990875,1658,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-24.0065912028858,0.19614765,19.930437,0.27599934,0.25141817,1888.5602,1661,E1
-0.017042818,0.15548623,-0.0044186106,0.9976038,-0.00228066,0.9993153,-0.0021821111,0.9894517,-21.32393163367187,0.14152561,19.930542,0.2760014,0.25142235,159.60977,1670,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.17381143189307,0.21684691,19.930548,0.27600136,0.2514223,138.99878,1673,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.3731005622124,0.2509431,19.930426,0.27599964,0.25141838,66.48645,1677,E1
-0.017042622,0.15548518,-0.0044236025,0.9975909,-0.0022820905,0.99931395,-0.0022093505,0.9894564,-21.54822067543065,0.10623568,19.930521,0.27600035,0.25141895,196.23616,1678,E1
-0.017043963,0.15548545,-0.0044065183,0.9975879,-0.0022850782,0.999305,-0.0022068173,0.98945194,-21.20265519824713,0.1460156,19.930437,0.27599934,0.25141817,142.74348,1680,E1
-0.017041411,0.15548609,-0.0044134175,0.9975957,-0.002270393,0.9993127,-0.0021800846,0.9894437,-22.08823778034258,0.09556903,19.930664,0.2760011,0.25142273,322.68826,1683,E1
-0.017041326,0.15548594,-0.0044253757,0.9976061,-0.002284795,0.9993212,-0.0021909252,0.98944974,-25.849278951607296,0.04342446,19.930552,0.2759987,0.2514192,10308.791,1703,E1
-0.017043963,0.15548545,-0.0044065183,0.9975879,-0.0022850782,0.999305,-0.0022068173,0.98945194,-21.173024537236387,0.14613602,19.930437,0.27599934,0.25141817,138.90059,1713,E1
-0.01703911,0.155482,-0.0044298386,0.9975964,-0.0022851974,0.99932265,-0.0021901056,0.98945254,-22.935559890501658,0.07826167,19.930576,0.27599978,0.2514181,704.2328,1714,E1
-0.017039767,0.15548345,-0.004433452,0.9975938,-0.0022739694,0.9993129,-0.0021958947,0.9894519,-24.163237739716422,0.042438313,19.930538,0.2759976,0.25141555,2181.7046,1715,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.579475684282713,0.35085297,19.930426,0.27599964,0.25141838,80.405075,1720,E1
-0.017042818,0.15548623,-0.0044186106,0.9976038,-0.00228066,0.9993153,-0.0021821111,0.9894517,-22.39979261084472,0.12432938,19.930542,0.2760014,0.25142235,429.9358,1722,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-22.283387123784173,0.11519995,19.930542,0.2760014,0.25142238,386.2263,1727,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.873245520708494,0.20919383,19.930426,0.27599964,0.25141838,105.387985,1732,E1
-0.01704283,0.15548673,-0.0044243475,0.99760264,-0.0022798777,0.9993167,-0.0021816269,0.98945045,-22.93000614643276,0.07876678,19.930532,0.27600005,0.2514214,700.63904,1740,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-22.508221191791087,0.10793107,19.930578,0.27599987,0.25141832,475.09464,1749,E1
-0.017041156,0.15548587,-0.0044208756,0.99760675,-0.0022788048,0.9993229,-0.002182275,0.98944736,-23.329201982479233,0.06918911,19.93054,0.27599868,0.25141993,1011.9927,1756,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.73973874580615,0.28610516,19.930426,0.27599964,0.25141838,93.194084,1760,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.586529297259837,0.12420861,19.930578,0.27599987,0.25141832,203.28444,1763,E1
-0.017041687,0.1554863,-0.0044227233,0.99760413,-0.0022808462,0.9993167,-0.0021836758,0.9894477,-26.231783776802764,0.037723295,19.930616,0.27599716,0.25141865,14662.747,1774,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.640131469734868,0.19005378,19.930548,0.27600136,0.2514223,213.56949,1776,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-20.917080398567876,0.26759562,19.930548,0.27600136,0.2514223,109.728424,1786,E1
-0.0170407,0.1554852,-0.004428341,0.99759984,-0.0022794753,0.99932224,-0.0021794587,0.98944855,-23.831440314001547,0.064745486,19.930603,0.27599818,0.25142023,1607.2188,1788,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.805990500566892,0.26035494,19.930426,0.27599964,0.25141838,99.05804,1789,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-21.236512543828184,0.16519368,19.930437,0.27599934,0.25141817,147.26486,1798,E1
-0.017040687,0.15548435,-0.0044467365,0.9975918,-0.0022817105,0.9993242,-0.0021945685,0.9894533,-24.642102035211693,0.033712678,19.930681,0.2759961,0.25141674,3391.1475,1802,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.71113061524268,0.18640466,19.930548,0.27600136,0.2514223,228.00227,1805,E1
-0.017042922,0.15548788,-0.0044306507,0.99761295,-0.002286978,0.9993246,-0.0021798313,0.9894497,-23.2586388605109,0.05599837,19.930511,0.27599946,0.25142106,948.30756,1810,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.46251706611865,0.23785427,19.930426,0.27599964,0.25141838,72.19378,1811,E1
-0.017039761,0.15548192,-0.004429861,0.9975941,-0.002285011,0.99932194,-0.0021924227,0.9894519,-21.450739426044017,0.12755229,19.930578,0.27599987,0.25141832,179.38565,1818,E1
-0.017043957,0.15548542,-0.004406496,0.9975879,-0.0022850782,0.999305,-0.0022067875,0.98945194,-21.076865555913145,0.16969994,19.930437,0.27599934,0.25141817,127.12792,1822,E1
-0.017043963,0.15548545,-0.0044065183,0.9975879,-0.0022850782,0.999305,-0.0022068173,0.98945194,-21.186938645512754,0.15911776,19.930437,0.27599934,0.25141817,140.69214,1823,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-21.723586022099603,0.100293964,19.930542,0.2760014,0.25142238,230.63301,1858,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-20.935093399056157,0.17973265,19.930548,0.27600136,0.2514223,111.564095,1859,E1
-0.017043723,0.15548539,-0.004406913,0.99758756,-0.0022861138,0.999305,-0.0022069365,0.9894526,-20.790603919145994,0.20324951,19.930426,0.27599964,0.25141838,97.66407,1862,E1
-0.017043963,0.15548545,-0.0044065183,0.9975879,-0.0022850782,0.999305,-0.0022068173,0.98945194,-21.46563661304205,0.15796438,19.930437,0.27599934,0.25141817,181.86476,1869,E1
-0.017039744,0.15548348,-0.004433683,0.9975939,-0.0022737235,0.9993128,-0.0021958128,0.98945194,-24.551913429413688,0.046520032,19.930534,0.2759976,0.2514156,3120.8018,1882,E1
-0.0170448,0.1554873,-0.0044238856,0.9976133,-0.002286166,0.99931747,-0.0021867603,0.98945105,-24.05046312582445,0.04217858,19.930494,0.2759988,0.2514195,1966.4431,1893,E1
-0.017042527,0.15548603,-0.0044183796,0.99760324,-0.0022790357,0.999317,-0.0021818131,0.9894504,-21.217379089363774,0.28370175,19.930548,0.27600136,0.2514223,144.6902,1897,E1
-0.017042806,0.15548626,-0.004418417,0.9976039,-0.002280593,0.9993154,-0.0021819994,0.98945165,-22.718150078496087,0.098643154,19.930542,0.2760014,0.25142238,576.43054,1901,E1
