c5_color,c5_color_error,c5_s1,c5_s1_error,c5_s2,c5_s2_error,c5_s3,c5_s3_error,c5_luminosity,c5_luminosity_error,c5_reference_time_error,c5_predicted_redshift,c5_predicted_redshift_error,c5_amplitude,unit,epoch
2.233464,0.03443334,6.984848,2.7202709,-4.5353594,3.22283,1.1202037,12.182494,-28.926451049506895,0.087450616,2.0509312,0.30261326,29556.143,142003.44,1445,E3
2.2335007,0.03443044,6.9851956,2.720925,-4.53464,3.2217178,1.1184363,12.182494,-28.866861369226903,0.08407712,2.051188,0.30277443,29571.904,134254.9,1448,E3
2.2333496,0.034424193,6.9855103,2.7200322,-4.5337105,3.2223527,1.1193408,12.182494,-28.826807518432567,0.052335624,2.0522711,0.30255896,29550.844,129604.7,1451,E3
2.233675,0.034417648,6.9850383,2.7199907,-4.533586,3.2214468,1.1187882,12.182494,-29.032223553415093,0.10866687,2.052686,0.30291942,29586.064,156169.42,1452,E3
2.2337873,0.03442298,6.9856257,2.720575,-4.5343637,3.2215104,1.1207876,12.182494,-29.95901381719868,0.052637443,2.0514324,0.30256233,29551.182,367698.6,1454,E3
2.2335663,0.0344332,6.985893,2.71989,-4.533937,3.2212532,1.1194513,12.182494,-31.23540956145188,0.069762275,2.0515509,0.30284366,29578.645,1.1888316e+06,1456,E3
2.2336113,0.03443068,6.9856215,2.7219076,-4.535025,3.2191157,1.1196561,12.182494,-28.83867355517772,0.11087349,2.0514007,0.30225924,29521.578,131328.5,1462,E3
2.2337894,0.034425836,6.985391,2.718941,-4.5340075,3.2229056,1.1194918,12.182494,-31.30068644641389,0.19821382,2.0519087,0.3029104,29585.162,1.2618592e+06,1467,E3
2.2335706,0.034433283,6.9858384,2.7202418,-4.534552,3.2231607,1.1183776,12.182494,-28.691453796544693,0.07191304,2.0511541,0.30288118,29582.312,114133.766,1473,E3
2.2338908,0.03444067,6.986181,2.720954,-4.536088,3.2215176,1.1208457,12.182494,-28.85001862324902,0.16023654,2.053121,0.30249223,29544.334,132472.55,1482,E3
2.2334995,0.034424476,6.9854536,2.7197564,-4.5349436,3.221688,1.1189617,12.182494,-29.662827492727672,0.16725,2.051228,0.3028071,29575.09,279388.6,1487,E3
2.2342598,0.0344257,6.985779,2.719872,-4.5342784,3.2229087,1.1173956,12.182494,-28.84504515424289,0.06698154,2.0515444,0.3029579,29589.816,131400.61,1492,E3
2.2334867,0.03441872,6.9854665,2.7188292,-4.5334473,3.2214632,1.1198555,12.182494,-30.13321582091993,0.04851056,2.0516422,0.30277765,29572.213,430984.1,1493,E3
2.23368,0.03440484,6.9876122,2.721362,-4.5342107,3.2223854,1.118663,12.182494,-28.34060719998118,0.059244018,2.0525196,0.3025961,29554.48,82797.6,1496,E3
2.2337198,0.034413185,6.985042,2.7187855,-4.533233,3.2221625,1.1193765,12.182494,-31.599555287743613,0.3242861,2.0518572,0.3028637,29580.62,1.6623131e+06,14,E3
2.233807,0.03444287,6.9860044,2.7203116,-4.534499,3.2213907,1.1186618,12.182494,-28.885833011879626,0.097520396,2.0515254,0.30265594,29560.314,136744.72,1506,E3
2.234167,0.034435283,6.986415,2.7208517,-4.535279,3.2221928,1.1187854,12.182494,-27.49355474269369,0.24711096,2.0519798,0.3025005,29545.152,37976.33,1507,E3
2.2339222,0.03443737,6.9853177,2.720836,-4.53414,3.2215781,1.1192342,12.182494,-29.182434437982295,0.10881181,2.0516236,0.3026622,29560.936,179692.7,1511,E3
2.2337286,0.03444725,6.985992,2.720658,-4.5340686,3.2216218,1.11908,12.182494,-31.913879790357036,0.0895109,2.0515392,0.3026458,29559.328,2.2241422e+06,1514,E3
2.2339244,0.03441333,6.985534,2.7221518,-4.534975,3.2227328,1.1187581,12.182494,-29.47722793525965,0.07580536,2.0515194,0.30267078,29561.781,235732.53,151,E3
2.23383,0.034429077,6.9842286,2.719482,-4.5346045,3.2221024,1.1198893,12.182494,-31.970543942334587,0.041505188,2.0514612,0.30237105,29532.504,2.3482118e+06,1520,E3
2.2339175,0.034422062,6.985166,2.7195706,-4.534927,3.2225199,1.1190077,12.182494,-28.100223194536696,0.18191434,2.051141,0.30289802,29583.977,66201.3,1532,E3
2.2338228,0.03441544,6.9861426,2.721017,-4.5343533,3.222702,1.1185164,12.182494,-28.730377845956916,0.15307172,2.0520923,0.30254385,29549.379,118603.88,1543,E3
2.2335682,0.0344399,6.9849715,2.7199733,-4.534516,3.219323,1.1196536,12.182494,-28.920010409035633,0.22167355,2.052306,0.3027273,29567.307,141040.94,1562,E3
2.234045,0.03443692,6.9864073,2.7197545,-4.5349345,3.2258885,1.1194062,12.182494,-29.53474505954138,0.06972815,2.0516672,0.30286792,29581.043,248184.34,1563,E3
2.2336268,0.034419294,6.985186,2.7189028,-4.533806,3.2226875,1.1195539,12.182494,-33.47865886060944,0.12608257,2.0516999,0.3027845,29572.89,9.388917e+06,1566,E3
2.2333457,0.03444949,6.984737,2.7193625,-4.53247,3.2204802,1.1185462,12.182494,-32.428663279887644,0.093827605,2.0530696,0.3027817,29572.61,3.5696598e+06,1567,E3
2.2338438,0.034443267,6.985865,2.7214503,-4.5344806,3.222241,1.1190073,12.182494,-29.08154878578854,0.07733981,2.0519729,0.30274132,29568.66,163649.44,1573,E3
2.2333052,0.03444163,6.98547,2.7199697,-4.535143,3.2217975,1.1213849,12.182494,-29.364207853824816,0.15634102,2.0515068,0.30221656,29517.412,213164.12,1576,E3
2.233572,0.034415767,6.985889,2.7212598,-4.5345197,3.2230313,1.1198852,12.182494,-29.435542864863486,0.17567915,2.052303,0.30266154,29560.879,226869.28,1584,E3
2.2341385,0.034426853,6.986235,2.7214496,-4.53425,3.222335,1.1198573,12.182494,-29.518924899722265,0.09569037,2.051785,0.3027598,29570.465,244795.75,1585,E3
2.2337198,0.034413185,6.985042,2.7187855,-4.533233,3.2221625,1.1193765,12.182494,-32.19897106685738,0.31630218,2.0518572,0.3028637,29580.62,2.8872142e+06,1602,E3
2.2337663,0.034436017,6.986521,2.721198,-4.535107,3.2223394,1.119278,12.182494,-27.169722081089596,0.39929453,2.0524774,0.3025924,29554.113,28162.812,1606,E3
2.233752,0.034431625,6.9863467,2.7189567,-4.534359,3.2224581,1.1203694,12.182494,-29.659706644933948,0.061822236,2.0505362,0.30272487,29567.053,278760.8,1610,E3
2.2337165,0.034418903,6.985872,2.7185729,-4.5354495,3.2234323,1.1201804,12.182494,-29.12588825996226,0.16572219,2.0512452,0.3026465,29559.412,170594.02,1615,E3
2.2337894,0.034425836,6.985391,2.718941,-4.5340075,3.2229056,1.1194918,12.182494,-31.263373938784497,0.16937904,2.0519087,0.3029104,29585.162,1.2192309e+06,1633,E3
2.2334461,0.034428626,6.985392,2.719051,-4.534868,3.2212317,1.1195618,12.182494,-29.38559658321155,0.07028887,2.0519187,0.30258176,29553.07,216800.83,1644,E3
2.2337198,0.034413185,6.985042,2.7187855,-4.533233,3.2221625,1.1193765,12.182494,-31.702806744957968,0.295732,2.0518572,0.3028637,29580.62,1.8281565e+06,1659,E3
2.2333076,0.034415323,6.985215,2.7211635,-4.535777,3.2206807,1.1195451,12.182494,-28.555281979629683,0.15702489,2.0516648,0.3024888,29543.996,100981.734,1665,E3
2.2333672,0.034411944,6.985946,2.7213778,-4.534698,3.2219825,1.1197993,12.182494,-28.128535247835615,0.21615496,2.0522215,0.3026041,29555.27,68102.48,1672,E3
2.2337906,0.034446042,6.984058,2.7192168,-4.5338707,3.2241848,1.1200116,12.182494,-29.38272570063117,0.06212236,2.0525262,0.30298722,29592.695,215562.39,1682,E3
2.233748,0.034421545,6.9858356,2.7221973,-4.5350804,3.2200618,1.1195946,12.182494,-30.172161328516204,0.035638064,2.052137,0.3024806,29543.207,447735.62,1690,E3
2.2340395,0.034425795,6.9860625,2.722391,-4.5342355,3.222851,1.1192155,12.182494,-28.729784971601546,0.13356015,2.052431,0.302658,29560.541,118436.16,1691,E3
2.2336826,0.034433752,6.984878,2.720706,-4.534993,3.2216463,1.1197603,12.182494,-29.3188358375847,0.06893489,2.0511677,0.30263072,29557.861,203795.72,1698,E3
2.2334855,0.034436967,6.984691,2.7204032,-4.5331807,3.221188,1.1193854,12.182494,-28.818255293020897,0.12390151,2.0521343,0.302674,29562.092,128475.266,1737,E3
2.2336283,0.034418385,6.98523,2.7190454,-4.5345874,3.2229073,1.1199839,12.182494,-29.164322697639818,0.091815256,2.0506287,0.30279484,29573.906,176541.64,1738,E3
2.2337036,0.034424286,6.985803,2.7189696,-4.534606,3.2206073,1.1204858,12.182494,-29.0443639575237,0.15635493,2.0519774,0.30254066,29549.068,158381.47,1741,E3
2.233479,0.034415342,6.9857583,2.7198012,-4.5348887,3.2211845,1.1195362,12.182494,-29.457080106573258,0.075483724,2.0513663,0.30253088,29548.111,231644.9,1744,E3
2.2336855,0.03444819,6.985412,2.7196531,-4.5341096,3.2232895,1.1200091,12.182494,-29.995787131583135,0.044917703,2.052567,0.30265826,29560.541,380088.47,1745,E3
2.2339218,0.03441329,6.987003,2.7205434,-4.5349936,3.2219346,1.12014,12.182494,-29.344343601787536,0.109861195,2.0518053,0.30277228,29571.678,208415.56,1748,E3
2.2338116,0.034408737,6.9868183,2.722007,-4.5354376,3.2205462,1.1205282,12.182494,-31.9180717040243,0.021620713,2.0519602,0.3022696,29522.592,2.2391545e+06,1751,E3
2.233746,0.03441945,6.9858804,2.7199194,-4.535062,3.2210975,1.1192117,12.182494,-29.151643372727158,0.077683024,2.052036,0.30273733,29568.266,174568.28,1753,E3
2.2337966,0.03440684,6.9865403,2.7184103,-4.5340004,3.2225883,1.1199595,12.182494,-29.913949578432295,0.06093842,2.052449,0.3027192,29566.518,352328.6,1761,E3
2.2338636,0.034427594,6.9858127,2.7206538,-4.533837,3.2218282,1.1179912,12.182494,-28.566544548681833,0.09560768,2.0515156,0.30299774,29593.71,101640.22,1779,E3
2.233933,0.034426525,6.985859,2.7210386,-4.534349,3.2222347,1.1195031,12.182494,-29.062442336394753,0.07729834,2.0503042,0.3025961,29554.48,160972.58,1781,E3
2.234167,0.034435283,6.986415,2.7208517,-4.535279,3.2221928,1.1187854,12.182494,-27.528727205157068,0.22845803,2.0519798,0.3025005,29545.152,39226.715,1785,E3
2.2337952,0.034452457,6.9841413,2.7207925,-4.5335755,3.220354,1.1199367,12.182494,-30.46465314419953,0.07324476,2.0521913,0.30275667,29570.154,584932.25,1793,E3
2.2336936,0.034417786,6.984675,2.7221024,-4.533631,3.2225826,1.1190484,12.182494,-29.207930553509158,0.15450042,2.052424,0.30231905,29527.406,184443.64,1797,E3
2.233747,0.034435302,6.985108,2.7203028,-4.53404,3.2210574,1.1202328,12.182494,-29.112814007779363,0.0835747,2.0527246,0.30259153,29554.03,168622.67,1807,E3
2.2335756,0.034444686,6.9853945,2.7213957,-4.534838,3.2234435,1.1202966,12.182494,-31.427683860209434,0.08377339,2.0526166,0.3027592,29570.408,1.4200681e+06,1809,E3
2.2337663,0.034436017,6.986521,2.721198,-4.535107,3.2223394,1.119278,12.182494,-27.703570843601803,0.33410296,2.0524774,0.3025924,29554.113,46048.492,1821,E3
2.233604,0.034426287,6.9858475,2.7214146,-4.5335298,3.222736,1.1196803,12.182494,-29.863215967004976,0.07345731,2.0517662,0.3024457,29539.799,336944.97,1824,E3
2.2335937,0.034425728,6.984964,2.7194211,-4.5332766,3.222868,1.1194278,12.182494,-32.91164342294133,0.091814786,2.052659,0.30282757,29577.094,5.567587e+06,1833,E3
2.2341676,0.03444298,6.986783,2.7211058,-4.535444,3.2228558,1.1184099,12.182494,-28.258341005936117,0.29978245,2.0518248,0.30271918,29566.488,76683.93,1834,E3
2.2340183,0.03442398,6.985767,2.7219064,-4.5340104,3.223651,1.1192324,12.182494,-30.02631078773723,0.053066224,2.052179,0.30274117,29568.66,390678.9,1838,E3
2.2340677,0.03442926,6.9871044,2.7219293,-4.534271,3.223027,1.119236,12.182494,-29.39042417214766,0.07196306,2.0520556,0.3025053,29545.604,217893.77,1839,E3
2.2338407,0.0344311,6.984585,2.720839,-4.53578,3.2225099,1.119367,12.182494,-29.637689795418595,0.08017841,2.051135,0.3025145,29546.504,273603.1,1844,E3
2.233441,0.034419548,6.9847245,2.719883,-4.5331674,3.2201805,1.120067,12.182494,-28.95312880849366,0.08352184,2.0522175,0.30278885,29573.314,145341.42,1846,E3
2.2335804,0.03443117,6.9870462,2.719688,-4.53512,3.221473,1.1200438,12.182494,-28.036784000872544,0.17880201,2.052913,0.30249184,29544.307,62637.39,1851,E3
2.2337697,0.03443374,6.9860196,2.7204435,-4.5356402,3.2211752,1.1188393,12.182494,-30.231113403132568,0.082652435,2.0519197,0.30241692,29536.982,472947.75,1855,E3
2.2336106,0.03444037,6.9863195,2.7204688,-4.5347185,3.2227712,1.1186447,12.182494,-30.999357413666928,0.037702013,2.0518146,0.30271202,29565.812,957491.7,1856,E3
2.2334077,0.034433857,6.9855323,2.7193,-4.5339704,3.2227252,1.1197205,12.182494,-32.16876732253239,0.11824988,2.0527456,0.30266,29560.709,2.8123558e+06,1865,E3
2.233919,0.034435514,6.9853945,2.720151,-4.535093,3.221675,1.1196278,12.182494,-29.4738644885239,0.08292843,2.0506568,0.30249083,29544.193,235325.53,1866,E3
2.2337198,0.034413185,6.985042,2.7187855,-4.533233,3.2221625,1.1193765,12.182494,-31.479173932457968,0.31384462,2.0518572,0.3028637,29580.62,1.487853e+06,1868,E3
2.233545,0.034437027,6.9855733,2.7198765,-4.5343466,3.2232141,1.1187702,12.182494,-29.92383089334765,0.03772835,2.051576,0.30299136,29593.09,354814.28,1873,E3
2.2332623,0.034433708,6.9841523,2.718973,-4.532082,3.222144,1.1185511,12.182494,-29.62171561986461,0.059664074,2.0522778,0.30287614,29581.832,268866.1,1877,E3
2.2338355,0.034429964,6.985748,2.7208924,-4.5355325,3.2210147,1.1187338,12.182494,-28.645792162669586,0.13994473,2.0518734,0.30261335,29556.172,109656.54,1887,E3
2.233794,0.034414127,6.986237,2.7208242,-4.533792,3.2215319,1.119062,12.182494,-29.151069826852833,0.15996146,2.0514672,0.3029325,29587.334,174217.23,1889,E3
2.2337942,0.034423906,6.985316,2.718941,-4.533996,3.2229302,1.11938,12.182494,-32.76941413058907,0.13665895,2.051697,0.3029155,29585.67,4.8807275e+06,1890,E3
